complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
2,85.4341,0.006399864286295025,Fluoranthene,Fluoranthene,PySRFunction(X=>Fluoranthene)
3,22.623602,1.328751620898753,43.13348 - -40.45579,43.13348 - 1*(-40.45579),PySRFunction(X=>43.13348 - 1*(-40.45579))
4,20.88001,0.08020145568013093,PO_4 - -78.606895,PO_4 - 1*(-78.606895),PySRFunction(X=>PO_4 - 1*(-78.606895))
6,17.819723,0.07924318217594423,-0.41024202 + (P + 65.19827),P - 0.41024202 + 65.19827,PySRFunction(X=>P - 0.41024202 + 65.19827)
7,17.300623,0.02956336517361157,(P + 65.99404) - Propylguaiacol,P - Propylguaiacol + 65.99404,PySRFunction(X=>P - Propylguaiacol + 65.99404)
9,17.06133,0.006964006625273499,(P + 67.583565) - (Propylguaiacol / 0.5616627),P - Propylguaiacol/0.5616627 + 67.583565,PySRFunction(X=>P - Propylguaiacol/0.5616627 + 67.583565)
10,16.851952,0.012348003379373699,(P + 67.00024) - (Propylguaiacol / Tetracosane),P - Propylguaiacol/Tetracosane + 67.00024,PySRFunction(X=>P - Propylguaiacol/Tetracosane + 67.00024)
12,16.745537,0.003167360389867816,((67.583565 + P) - (Propylguaiacol / Tetracosane)) + 1.0674307,P - Propylguaiacol/Tetracosane + 1.0674307 + 67.583565,PySRFunction(X=>P - Propylguaiacol/Tetracosane + 1.0674307 + 67.583565)
14,16.660683,0.002540071354721644,22.67138 + (((P - (Propylguaiacol / Fluoranthene)) + 24.851116) - -22.214128),P - 1*(-22.214128) + 22.67138 + 24.851116 - Propylguaiacol/Fluoranthene,PySRFunction(X=>P - 1*(-22.214128) + 22.67138 + 24.851116 - Propylguaiacol/Fluoranthene)
15,16.624962,0.0021463314719067416,(((67.583565 + P) - (Propylguaiacol / Tetracosane)) + Fluoranthene) + 0.38784465,Fluoranthene + P - Propylguaiacol/Tetracosane + 0.38784465 + 67.583565,PySRFunction(X=>Fluoranthene + P - Propylguaiacol/Tetracosane + 0.38784465 + 67.583565)
16,16.389582,0.01425941175020235,((67.583565 + P) - (Propylguaiacol / (Tetracosane - Chrysene))) + Fluorene,Fluorene + P - Propylguaiacol/(-Chrysene + Tetracosane) + 67.583565,PySRFunction(X=>Fluorene + P - Propylguaiacol/(-Chrysene + Tetracosane) + 67.583565)
20,16.188236,0.003090270866798715,((-0.21492672 - (Eugenol + (((Cu - -20.338066) * (-1.2203456 - Acenaphthylene)) + -102.618965))) / 1.9101871) + -1.9719603,(-(Eugenol + (-Acenaphthylene - 1.2203456)*(Cu - 1*(-20.338066)) - 102.618965) - 0.21492672)/1.9101871 - 1.9719603,PySRFunction(X=>(-(Eugenol + (-Acenaphthylene - 1.2203456)*(Cu - 1*(-20.338066)) - 102.618965) - 0.21492672)/1.9101871 - 1.9719603)
