complexity,loss,score,equation,sympy_format,lambda_format
1,78.625336,0.0,Guaiacol,Guaiacol,PySRFunction(X=>Guaiacol)
3,19.304407,0.7021802883238508,P - -72.21231,P - 1*(-72.21231),PySRFunction(X=>P - 1*(-72.21231))
5,17.374924,0.052652697236561165,(P - -67.892136) - Propylguaiacol,P - Propylguaiacol - 1*(-67.892136),PySRFunction(X=>P - Propylguaiacol - 1*(-67.892136))
7,17.022003,0.01026060802165321,((P - -67.892136) - Propylguaiacol) - Propylguaiacol,P - Propylguaiacol - Propylguaiacol - 1*(-67.892136),PySRFunction(X=>P - Propylguaiacol - Propylguaiacol - 1*(-67.892136))
9,16.869188,0.004509019338944477,(((P - SO_4) - -67.95543) - Propylguaiacol) - Propylguaiacol,P - Propylguaiacol - Propylguaiacol - SO_4 - 1*(-67.95543),PySRFunction(X=>P - Propylguaiacol - Propylguaiacol - SO_4 - 1*(-67.95543))
11,16.74788,0.003608539761388877,((P - -67.892136) - (SO_4 + (Propylguaiacol ^ 1.4996384))) + Pentadecane,P + Pentadecane - (Propylguaiacol**1.4996384 + SO_4) - 1*(-67.892136),PySRFunction(X=>P + Pentadecane - (Propylguaiacol**1.4996384 + SO_4) - 1*(-67.892136))
13,16.543839,0.0061289582213445585,((62.420067 + (((Acenaphthylene + Cr) / 0.09862379) + Hentriacontane)) - Sr) - Propylguaiacol,Hentriacontane - Propylguaiacol - Sr + (Acenaphthylene + Cr)/0.09862379 + 62.420067,PySRFunction(X=>Hentriacontane - Propylguaiacol - Sr + (Acenaphthylene + Cr)/0.09862379 + 62.420067)
15,16.322865,0.006723440527357404,((Propylguaiacol - ((-0.072949596 - Cu) - (-0.072949596 * Vanillin))) - -52.289307) + (26.534506 * Acenaphthylene),26.534506*Acenaphthylene + Propylguaiacol - (-Cu - (-1)*0.072949596*Vanillin - 0.072949596) - 1*(-52.289307),PySRFunction(X=>26.534506*Acenaphthylene + Propylguaiacol - (-Cu - (-1)*0.072949596*Vanillin - 0.072949596) - 1*(-52.289307))
17,16.22228,0.003090639794791389,((Acenaphthylene * 26.534506) + ((Propylguaiacol - ((1.051282 - Cu) - (-0.072949596 * Vanillin))) - -52.289307)) + Hexacosane,Acenaphthylene*26.534506 + Hexacosane + Propylguaiacol - (-Cu - (-1)*0.072949596*Vanillin + 1.051282) - 1*(-52.289307),PySRFunction(X=>Acenaphthylene*26.534506 + Hexacosane + Propylguaiacol - (-Cu - (-1)*0.072949596*Vanillin + 1.051282) - 1*(-52.289307))
19,16.202671,0.0006047504093526974,((Acenaphthylene * 26.534506) + ((Propylguaiacol - ((Acenaphthylene - Cu) - (-0.072949596 * Vanillin))) - (-52.289307 - Tetradecane))) + Hexacosane,Acenaphthylene*26.534506 + Hexacosane + Propylguaiacol - (-Tetradecane - 52.289307) - (Acenaphthylene - Cu - (-1)*0.072949596*Vanillin),PySRFunction(X=>Acenaphthylene*26.534506 + Hexacosane + Propylguaiacol - (-Tetradecane - 52.289307) - (Acenaphthylene - Cu - (-1)*0.072949596*Vanillin))
