complexity,loss,score,equation,sympy_format,lambda_format
1,85.77422,0.0,0.8523817,0.852381700000000,PySRFunction(X=>0.852381700000000)
2,79.38702,0.07738361632554565,Trappc_6_b_65552,Trappc_6_b_65552,PySRFunction(X=>Trappc_6_b_65552)
3,22.623602,1.2553411811972348,42.427464 + 41.16205,41.16205 + 42.427464,PySRFunction(X=>41.16205 + 42.427464)
4,21.720558,0.04073451227818571,Stab_1_67351 * 13.606094,Stab_1_67351*13.606094,PySRFunction(X=>Stab_1_67351*13.606094)
6,19.740232,0.04780019931048934,(Mt_2_76492 / 0.11212675) - -0.59834,Mt_2_76492/0.11212675 - 1*(-0.59834),PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
7,19.255547,0.02485961165346523,(Csrnp_1_69505 * Cyp_1_a_1_79654) - -48.262672,Csrnp_1_69505*Cyp_1_a_1_79654 - 1*(-48.262672),PySRFunction(X=>Csrnp_1_69505*Cyp_1_a_1_79654 - 1*(-48.262672))
9,17.310162,0.05325272358626819,(Csrnp_1_69505 * (Cyp_1_a_1_79654 - -15.582378)) - 40.62686,Csrnp_1_69505*(Cyp_1_a_1_79654 - 1*(-15.582378)) - 1*40.62686,PySRFunction(X=>Csrnp_1_69505*(Cyp_1_a_1_79654 - 1*(-15.582378)) - 1*40.62686)
10,16.802904,0.029741999282495296,2.4375353 + (Csrnp_1_69505 * (Cyp_1_a_1_79654 + Slc_26_a_4_56472)),Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472) + 2.4375353,PySRFunction(X=>Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472) + 2.4375353)
11,16.269146,0.032281298004665546,Kbtbd_7_76521 + (Csrnp_1_69505 * (Cyp_1_a_1_79654 + Slc_26_a_4_56472)),Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472) + Kbtbd_7_76521,PySRFunction(X=>Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472) + Kbtbd_7_76521)
12,14.859896,0.09060438999831291,(Csrnp_1_69505 * ((Cyp_1_a_1_79654 + Cxcl_10_29431) - -9.636239)) + -37.025192,Csrnp_1_69505*(Cxcl_10_29431 + Cyp_1_a_1_79654 - 1*(-9.636239)) - 37.025192,PySRFunction(X=>Csrnp_1_69505*(Cxcl_10_29431 + Cyp_1_a_1_79654 - 1*(-9.636239)) - 37.025192)
14,13.785506,0.03752414512190994,(12.750015 * ((Alg_11_64834 - (-1.3865844 - Tspan_4_30708)) - Asb_14_29409)) + 0.74094063,12.750015*(Alg_11_64834 - Asb_14_29409 - (-Tspan_4_30708 - 1.3865844)) + 0.74094063,PySRFunction(X=>12.750015*(Alg_11_64834 - Asb_14_29409 - (-Tspan_4_30708 - 1.3865844)) + 0.74094063)
15,12.855455,0.06984951548770538,(Plscr_4_55764 * (((Myc_30907 + Tspan_4_30708) / 0.5877595) - Tacr_1_72530)) + 1.3732413,Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.5877595) + 1.3732413,PySRFunction(X=>Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.5877595) + 1.3732413)
16,12.584319,0.021316719794462837,((((Tspan_4_30708 + Myc_30907) / 0.5940252) - Tacr_1_72530) * Plscr_4_55764) + Igkv_16104_74538,Igkv_16104_74538 + Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.5940252),PySRFunction(X=>Igkv_16104_74538 + Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.5940252))
18,12.415058,0.0067707121838948186,-0.12305321 + ((Plscr_4_55764 * (((Tspan_4_30708 + Myc_30907) / 0.59643227) - Tacr_1_72530)) + March_3_58049),March_3_58049 + Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.59643227) - 0.12305321,PySRFunction(X=>March_3_58049 + Plscr_4_55764*(-Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.59643227) - 0.12305321)
19,12.239607,0.014232921991664909,((((Mcur_1_30741 - Mettl_14_68520) + Slc_26_a_4_56472) + Cyp_1_a_1_79654) * (Csrnp_1_69505 - -0.39252135)) - Mcur_1_30741,-Mcur_1_30741 + (Csrnp_1_69505 - 1*(-0.39252135))*(Cyp_1_a_1_79654 + Mcur_1_30741 - Mettl_14_68520 + Slc_26_a_4_56472),PySRFunction(X=>-Mcur_1_30741 + (Csrnp_1_69505 - 1*(-0.39252135))*(Cyp_1_a_1_79654 + Mcur_1_30741 - Mettl_14_68520 + Slc_26_a_4_56472))
20,11.674494,0.047270706580931354,(((((Mcur_1_30741 - Mettl_14_68520) + Slc_26_a_4_56472) + Cyp_1_a_1_79654) * Csrnp_1_69505) + Arf_1_31811) - Ms_4_a_6_b_55953,Arf_1_31811 + Csrnp_1_69505*(Cyp_1_a_1_79654 + Mcur_1_30741 - Mettl_14_68520 + Slc_26_a_4_56472) - Ms_4_a_6_b_55953,PySRFunction(X=>Arf_1_31811 + Csrnp_1_69505*(Cyp_1_a_1_79654 + Mcur_1_30741 - Mettl_14_68520 + Slc_26_a_4_56472) - Ms_4_a_6_b_55953)
