chem,equation,parital derivative w/ respect to chem,integrated_derivative,direction,complexity,loss
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
K,(-11.907772 * ((Eugenol / K) - (P - -5.183599))) - K,11.907772*Eugenol/K**2 - 1,61.335627263046305,1,15.0,16.55365
K,(-10.896715 * ((Eugenol / K) - (P + 5.495356))) - (-0.14413737 / Retene),10.896715*Eugenol/K**2,69.94695533789043,1,17.0,16.388193
