complexity,loss,score,equation,sympy_format,lambda_format
1,86.13583,0.0,0.47756523,0.477565230000000,PySRFunction(X=>0.477565230000000)
2,80.77568,0.06424953876693214,Silicon,Silicon,PySRFunction(X=>Silicon)
3,22.623602,1.272682232499771,42.00696 - -41.582306,42.00696 - 1*(-41.582306),PySRFunction(X=>42.00696 - 1*(-41.582306))
4,21.897362,0.03262752467568797,77.75144 + Silicon,Silicon + 77.75144,PySRFunction(X=>Silicon + 77.75144)
6,18.618252,0.0811118915274209,(9.690491 * Silicon) - -27.013721,9.690491*Silicon - 1*(-27.013721),PySRFunction(X=>9.690491*Silicon - 1*(-27.013721))
8,17.968403,0.01776378169215855,(98.63527 + (-5.355878 * Isoeugenol)) + -0.36526144,-5.355878*Isoeugenol - 0.36526144 + 98.63527,PySRFunction(X=>-5.355878*Isoeugenol - 0.36526144 + 98.63527)
9,17.886974,0.004542088066389634,(98.63527 + (-5.355878 * Isoeugenol)) + Syringealdehyde,-5.355878*Isoeugenol + Syringealdehyde + 98.63527,PySRFunction(X=>-5.355878*Isoeugenol + Syringealdehyde + 98.63527)
11,17.549152,0.009533554392134845,(0.13594936 / Retene) + (98.63527 + (Isoeugenol * -5.355878)),Isoeugenol*(-5.355878) + 98.63527 + 0.13594936/Retene,PySRFunction(X=>Isoeugenol*(-5.355878) + 98.63527 + 0.13594936/Retene)
12,17.500723,0.0027634352943798858,((-29.757885 - (Silicon * P)) / -0.5529205) - Eugenol,-Eugenol + (-P*Silicon - 29.757885)/(-0.5529205),PySRFunction(X=>-Eugenol + (-P*Silicon - 29.757885)/(-0.5529205))
13,17.171947,0.018965130423973003,-5.1826854 + ((97.37502 + (-5.1826854 * Isoeugenol)) + (0.39491978 / Retene)),-5.1826854*Isoeugenol - 5.1826854 + 97.37502 + 0.39491978/Retene,PySRFunction(X=>-5.1826854*Isoeugenol - 5.1826854 + 97.37502 + 0.39491978/Retene)
15,17.101048,0.002068657878710101,((97.37502 + ((Isoeugenol + 0.92332035) * -5.1826854)) + (0.4019213 / Retene)) + 1.0668758,(Isoeugenol + 0.92332035)*(-5.1826854) + 1.0668758 + 97.37502 + 0.4019213/Retene,PySRFunction(X=>(Isoeugenol + 0.92332035)*(-5.1826854) + 1.0668758 + 97.37502 + 0.4019213/Retene)
16,16.918484,0.010732996125197956,((0.37879843 / Retene) + ((-28.729116 - (P * Silicon)) / -0.5693935)) - 0.63734925,(-P*Silicon - 28.729116)/(-0.5693935) - 1*0.63734925 + 0.37879843/Retene,PySRFunction(X=>(-P*Silicon - 28.729116)/(-0.5693935) - 1*0.63734925 + 0.37879843/Retene)
17,16.86355,0.003252264112974956,((-29.048628 - (P * Silicon)) / -0.5391106) - ((-0.36467484 / Retene) + Na),-(Na - 0.36467484/Retene) + (-P*Silicon - 29.048628)/(-0.5391106),PySRFunction(X=>-(Na - 0.36467484/Retene) + (-P*Silicon - 29.048628)/(-0.5391106))
19,16.858686,0.00014423717435973295,((0.37879843 / Retene) + (((-28.729116 - (P * Silicon)) / -0.5693935) - 1.4657896)) + Retene,Retene + (-P*Silicon - 28.729116)/(-0.5693935) - 1*1.4657896 + 0.37879843/Retene,PySRFunction(X=>Retene + (-P*Silicon - 28.729116)/(-0.5693935) - 1*1.4657896 + 0.37879843/Retene)
20,16.808386,0.0029880850598429823,(((((Silicon * (P - 3.589493)) + 29.710352) - (Eugenol * 1.8095015)) * 2.7349238) / 0.76912874) - 0.8507764,(-1.8095015*Eugenol + Silicon*(P - 1*3.589493) + 29.710352)*2.7349238/0.76912874 - 1*0.8507764,PySRFunction(X=>(-1.8095015*Eugenol + Silicon*(P - 1*3.589493) + 29.710352)*2.7349238/0.76912874 - 1*0.8507764)
