complexity,loss,score,equation,sympy_format,lambda_format
1,4.667609,0.0,18.702845,18.7028450000000,PySRFunction(X=>18.7028450000000)
4,3.994493,0.05191009553496225,20.740133 - Vanillin,20.740133 - Vanillin,PySRFunction(X=>20.740133 - Vanillin)
6,3.8381054,0.019968901550263228,(-1.7170036 * Vanillin) + 22.181875,22.181875 - 1.7170036*Vanillin,PySRFunction(X=>22.181875 - 1.7170036*Vanillin)
8,3.8380563,6.396425963880097e-06,(22.319641 + (-1.714429 * Vanillin)) - 0.124108836,-1.714429*Vanillin - 1*0.124108836 + 22.319641,PySRFunction(X=>-1.714429*Vanillin - 1*0.124108836 + 22.319641)
9,3.836764,0.00033676358838345894,((Vanillin * -0.8187148) + 22.101982) - Methoxymethylphenol,-Methoxymethylphenol + Vanillin*(-0.8187148) + 22.101982,PySRFunction(X=>-Methoxymethylphenol + Vanillin*(-0.8187148) + 22.101982)
11,3.8338423,0.0003808955937804878,(22.30257 + (Vanillin * -1.7332286)) - (0.069103606 / Isoeugenol),Vanillin*(-1.7332286) + 22.30257 - 0.069103606/Isoeugenol,PySRFunction(X=>Vanillin*(-1.7332286) + 22.30257 - 0.069103606/Isoeugenol)
13,3.8271468,0.0008739735323133075,((23.1333 - Vanillin) - Methoxymethylphenol) - (Methoxymethylphenol / Isoeugenol),-Methoxymethylphenol - Vanillin + 23.1333 - Methoxymethylphenol/Isoeugenol,PySRFunction(X=>-Methoxymethylphenol - Vanillin + 23.1333 - Methoxymethylphenol/Isoeugenol)
14,3.8201947,0.0018181748298187793,(((22.346022 + 0.5084493) - Vanillin) - Methoxymethylphenol) + (-0.37993047 / Isoeugenol),-Methoxymethylphenol - Vanillin + 0.5084493 + 22.346022 - 0.37993047/Isoeugenol,PySRFunction(X=>-Methoxymethylphenol - Vanillin + 0.5084493 + 22.346022 - 0.37993047/Isoeugenol)
16,3.8192074,0.00012923786345754723,(21.185621 + ((-0.11384728 * (Vanillin * (Vanillin * 1.4193748))) - Methoxymethylphenol)) - -0.11384728,-Methoxymethylphenol - 0.11384728*Vanillin*Vanillin*1.4193748 - 1*(-0.11384728) + 21.185621,PySRFunction(X=>-Methoxymethylphenol - 0.11384728*Vanillin*Vanillin*1.4193748 - 1*(-0.11384728) + 21.185621)
17,3.8187997,0.00010675559607348067,((19.608412 + (((-0.19617112 * Methoxymethylphenol) - 0.8214204) * Vanillin)) + (0.75328016 - -1.2748581)) + -0.14653185,Vanillin*(-0.19617112*Methoxymethylphenol - 1*0.8214204) - 0.14653185 + 0.75328016 - 1*(-1.2748581) + 19.608412,PySRFunction(X=>Vanillin*(-0.19617112*Methoxymethylphenol - 1*0.8214204) - 0.14653185 + 0.75328016 - 1*(-1.2748581) + 19.608412)
18,3.814085,0.001235365339555744,((0.16798937 * (0.48029757 - Vanillin)) * Vanillin) + ((10.263457 + (10.263457 + 0.8137787)) - Methoxymethylphenol),-Methoxymethylphenol + 0.16798937*Vanillin*(0.48029757 - Vanillin) + 0.8137787 + 10.263457 + 10.263457,PySRFunction(X=>-Methoxymethylphenol + 0.16798937*Vanillin*(0.48029757 - Vanillin) + 0.8137787 + 10.263457 + 10.263457)
20,3.81371,4.9162307102122345e-05,((((Methoxymethylphenol / -1.128824) - (4.682959 * -4.4331703)) - -0.77663136) - (0.17535082 * (Vanillin * Vanillin))) - 0.15130581,Methoxymethylphenol/(-1.128824) - 0.17535082*Vanillin*Vanillin - 1*0.15130581 - 1*(-0.77663136) - (-4.4331703)*4.682959,PySRFunction(X=>Methoxymethylphenol/(-1.128824) - 0.17535082*Vanillin*Vanillin - 1*0.15130581 - 1*(-0.77663136) - (-4.4331703)*4.682959)
