chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
<<<<<<< HEAD
var5,(((var13 / var10) + ((var2 * var6) * 2.963447)) - log(1.4255987)) + log(var5),1/var5,1.5942096774438117,15.0,1.2091087,0.0168832532246034,2.963447*var2*var6 + log(var5) - 0.354591865837247 + var13/var10,PySRFunction(X=>2.963447*var2*var6 + log(var5) - 0.354591865837247 + var13/var10),Noise=1.5,high
var5,(((var13 / var10) + ((var2 * var6) * 2.954796)) - sqrt(log(4.032815))) + sqrt(var5),1/(2*sqrt(var5)),1.385488106399183,16.0,1.1892331,0.016574831014472,2.954796*var2*var6 + sqrt(var5) - 1.18087452478215 + var13/var10,PySRFunction(X=>2.954796*var2*var6 + sqrt(var5) - 1.18087452478215 + var13/var10),Noise=1.5,high
var5,(((var13 / var10) + ((var2 * var6) * 2.954796)) - (log(4.032815) - sqrt(sqrt(var10)))) + log(var5),1/var5,1.5942096774438117,19.0,1.1771778,0.0033962555669381,var10**(1/4) + 2.954796*var2*var6 + log(var5) - 1.39446464327947 + var13/var10,PySRFunction(X=>var10**(1/4) + 2.954796*var2*var6 + log(var5) - 1.39446464327947 + var13/var10),Noise=1.5,high
var5,log(0.4344617) + ((var13 / var10) + ((var5 * 0.47761458) - (((var2 * 1.6033981) * var6) * (0.026017511 - 1.8681738)))),0.477614580000000,2.4208996025254668,20.0,1.1711859,0.0051030536734961,2.95370989368565*var2*var6 + 0.47761458*var5 - 0.833647485457634 + var13/var10,PySRFunction(X=>2.95370989368565*var2*var6 + 0.47761458*var5 - 0.833647485457634 + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((var2 * var6) / 0.33973965)) + log(var5),1/var5,1.5942096774438117,12.0,1.2121685,0.0333179421702019,2.94343035909998*var2*var6 + log(var5) + var13/var10,PySRFunction(X=>2.94343035909998*var2*var6 + log(var5) + var13/var10),Noise=1.5,high
var5,(((var13 / var10) + ((var6 / 0.3378405) * var2)) - 0.57009757) + log(var5),1/var5,1.5942096774438117,14.0,1.1837517,0.0070721983616505,2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10,PySRFunction(X=>2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10),Noise=1.5,high
var5,(((0.11769475 - var2) * (var6 / -0.33188343)) + (var13 / var10)) + sqrt(sqrt(var5)),1/(4*var5**(3/4)),0.5220127244318832,15.0,1.1805797,0.0026832126013315,var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10,PySRFunction(X=>var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((log(19.610569) * var6) * var2)) - log(sqrt(var6) / var5),1/var5,1.5942096774438117,16.0,1.1679482,0.0107570549223256,2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10,PySRFunction(X=>2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10),Noise=1.5,high
var5,(sqrt(var5) + (((var2 * var6) / sqrt(0.11240305)) - (log(var6) - (var13 / var10)))) + -0.07251529,1/(2*sqrt(var5)),1.385488106399183,18.0,1.1598289,0.0034880199342142,2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10,PySRFunction(X=>2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10),Noise=1.5,high
var5,(log(var5) + ((((var2 * var6) / sqrt(0.11240305)) - var9) - (log(var6) - (var13 / var10)))) + var10,1/var5,1.5942096774438117,20.0,1.1503205,0.0041159475200824,var10 + 2.98270946337837*var2*var6 - var9 + log(var5) - log(var6) + var13/var10,PySRFunction(X=>var10 + 2.98270946337837*var2*var6 - var9 + log(var5) - log(var6) + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((var2 * var6) / 0.33973965)) + log(var5),1/var5,1.5942096774438117,12.0,1.2121685,0.0333179421702019,2.94343035909998*var2*var6 + log(var5) + var13/var10,PySRFunction(X=>2.94343035909998*var2*var6 + log(var5) + var13/var10),Noise=1.5,high
var5,(((var13 / var10) + ((var6 / 0.3378405) * var2)) - 0.57009757) + log(var5),1/var5,1.5942096774438117,14.0,1.1837517,0.0070721983616505,2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10,PySRFunction(X=>2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10),Noise=1.5,high
var5,(((0.11769475 - var2) * (var6 / -0.33188343)) + (var13 / var10)) + sqrt(sqrt(var5)),1/(4*var5**(3/4)),0.5220127244318832,15.0,1.1805797,0.0026832126013315,var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10,PySRFunction(X=>var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((log(19.610569) * var6) * var2)) - log(sqrt(var6) / var5),1/var5,1.5942096774438117,16.0,1.1679482,0.0107570549223256,2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10,PySRFunction(X=>2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10),Noise=1.5,high
var5,(sqrt(var5) + (((var2 * var6) / sqrt(0.11240305)) - (log(var6) - (var13 / var10)))) + -0.07251529,1/(2*sqrt(var5)),1.385488106399183,18.0,1.1598289,0.0034880199342142,2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10,PySRFunction(X=>2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10),Noise=1.5,high
var5,(log(var5) + ((((var2 * var6) / sqrt(0.11240305)) - var9) - (log(var6) - (var13 / var10)))) + var10,1/var5,1.5942096774438117,20.0,1.1503205,0.0041159475200824,var10 + 2.98270946337837*var2*var6 - var9 + log(var5) - log(var6) + var13/var10,PySRFunction(X=>var10 + 2.98270946337837*var2*var6 - var9 + log(var5) - log(var6) + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((var2 * var6) / 0.33973965)) + log(var5),1/var5,1.5942096774438117,12.0,1.2121685,0.0333179421702019,2.94343035909998*var2*var6 + log(var5) + var13/var10,PySRFunction(X=>2.94343035909998*var2*var6 + log(var5) + var13/var10),Noise=1.5,high
var5,(((var13 / var10) + ((var6 / 0.3378405) * var2)) - 0.57009757) + log(var5),1/var5,1.5942096774438117,14.0,1.1837517,0.0070721983616505,2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10,PySRFunction(X=>2.9599766753838*var2*var6 + log(var5) - 0.57009757 + var13/var10),Noise=1.5,high
var5,(((0.11769475 - var2) * (var6 / -0.33188343)) + (var13 / var10)) + sqrt(sqrt(var5)),1/(4*var5**(3/4)),0.5220127244318832,15.0,1.1805797,0.0026832126013315,var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10,PySRFunction(X=>var5**(1/4) - 3.01310613789908*var6*(0.11769475 - var2) + var13/var10),Noise=1.5,high
var5,((var13 / var10) + ((log(19.610569) * var6) * var2)) - log(sqrt(var6) / var5),1/var5,1.5942096774438117,16.0,1.1679482,0.0107570549223256,2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10,PySRFunction(X=>2.97606865559557*var2*var6 - log(sqrt(var6)/var5) + var13/var10),Noise=1.5,high
var5,(sqrt(var5) + (((var2 * var6) / sqrt(0.11240305)) - (log(var6) - (var13 / var10)))) + -0.07251529,1/(2*sqrt(var5)),1.385488106399183,18.0,1.1598289,0.0034880199342142,2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10,PySRFunction(X=>2.98270946337837*var2*var6 + sqrt(var5) - log(var6) - 0.07251529 + var13/var10),Noise=1.5,high
