complexity,loss,score,equation,sympy_format,lambda_format
1,85.77422,0.0,0.8523817,0.852381700000000,PySRFunction(X=>0.852381700000000)
2,80.77568,0.06004256502300916,Silicon,Silicon,PySRFunction(X=>Silicon)
3,22.623602,1.272682232499771,42.00696 - -41.582306,42.00696 - 1*(-41.582306),PySRFunction(X=>42.00696 - 1*(-41.582306))
4,21.268606,0.06176160887411901,86.384415 - Isoeugenol,86.384415 - Isoeugenol,PySRFunction(X=>86.384415 - Isoeugenol)
6,17.927097,0.08545936082832659,(-5.856619 * Isoeugenol) + 99.96162,99.96162 - 5.856619*Isoeugenol,PySRFunction(X=>99.96162 - 5.856619*Isoeugenol)
8,17.614073,0.008807591142819347,((P - -1.6872331) * 18.967234) + -0.5159677,(P - 1*(-1.6872331))*18.967234 - 0.5159677,PySRFunction(X=>(P - 1*(-1.6872331))*18.967234 - 0.5159677)
9,17.121853,0.02834258396743297,(10.12242 * (P - Eugenol)) + 68.24788,10.12242*(-Eugenol + P) + 68.24788,PySRFunction(X=>10.12242*(-Eugenol + P) + 68.24788)
11,16.894974,0.0066697097947916945,((P - -5.059861) * (11.971199 - Eugenol)) - 1.9586513,(11.971199 - Eugenol)*(P - 1*(-5.059861)) - 1*1.9586513,PySRFunction(X=>(11.971199 - Eugenol)*(P - 1*(-5.059861)) - 1*1.9586513)
12,16.853676,0.002447388005954558,((12.3113165 - Eugenol) * (P - -4.896624)) - Fe,-Fe + (12.3113165 - Eugenol)*(P - 1*(-4.896624)),PySRFunction(X=>-Fe + (12.3113165 - Eugenol)*(P - 1*(-4.896624)))
14,16.558517,0.008834100717690129,((12.500479 - Eugenol) * (P - -4.2304516)) - (-0.2650429 / Retene),(12.500479 - Eugenol)*(P - 1*(-4.2304516)) - (-1)*0.2650429/Retene,PySRFunction(X=>(12.500479 - Eugenol)*(P - 1*(-4.2304516)) - (-1)*0.2650429/Retene)
16,16.542986,0.0004691932308837005,(((3.3121388 + P) * 22.682299) - ((Isoeugenol - -7.2711816) * Na)) - -0.661917,-Na*(Isoeugenol - 1*(-7.2711816)) + (P + 3.3121388)*22.682299 - 1*(-0.661917),PySRFunction(X=>-Na*(Isoeugenol - 1*(-7.2711816)) + (P + 3.3121388)*22.682299 - 1*(-0.661917))
17,16.523325,0.0011891863181828246,((9.083393 * ((P - Eugenol) - -7.137293)) + (0.22273503 / Retene)) + Retene,Retene + 9.083393*(-Eugenol + P - 1*(-7.137293)) + 0.22273503/Retene,PySRFunction(X=>Retene + 9.083393*(-Eugenol + P - 1*(-7.137293)) + 0.22273503/Retene)
18,16.489271,0.0020630920439464588,(23.662273 * (((P / 11.087999) + (0.4621957 / Zn)) * (10.528348 - Eugenol))) - -0.3573442,23.662273*(10.528348 - Eugenol)*(P/11.087999 + 0.4621957/Zn) - 1*(-0.3573442),PySRFunction(X=>23.662273*(10.528348 - Eugenol)*(P/11.087999 + 0.4621957/Zn) - 1*(-0.3573442))
19,16.416546,0.004420198313830625,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,(-Eugenol/K + P)*(Syringealdehyde - 1*0.76978576 + 10.854185) - 1*(-0.43123144) + 60.09468,PySRFunction(X=>(-Eugenol/K + P)*(Syringealdehyde - 1*0.76978576 + 10.854185) - 1*(-0.43123144) + 60.09468)
