complexity,loss,score,equation,sympy_format,lambda_format
1,86.86259,0.0,-0.2754152,-0.275415200000000,PySRFunction(X=>-0.275415200000000)
3,22.623604,0.6726668293676542,43.03317 - -40.552414,43.03317 - 1*(-40.552414),PySRFunction(X=>43.03317 - 1*(-40.552414))
4,19.36362,0.1555977381846307,PC_2 + 83.57124,PC_2 + 83.57124,PySRFunction(X=>PC_2 + 83.57124)
6,18.505499,0.022664058340386616,(PC_2 / 0.5200898) - -83.42453,PC_2/0.5200898 - 1*(-83.42453),PySRFunction(X=>PC_2/0.5200898 - 1*(-83.42453))
8,18.481365,0.0006525020186920266,((1.7958075 * PC_2) + 43.03317) - -40.552414,1.7958075*PC_2 - 1*(-40.552414) + 43.03317,PySRFunction(X=>1.7958075*PC_2 - 1*(-40.552414) + 43.03317)
10,18.232018,0.0067918239520506135,(PC_2 - -82.7956) - (PC_1 / PC_2),-PC_1/PC_2 + PC_2 - 1*(-82.7956),PySRFunction(X=>-PC_1/PC_2 + PC_2 - 1*(-82.7956))
12,17.993498,0.006584404400268078,((PC_2 + 83.57124) + PC_2) + (0.7251838 / PC_4),PC_2 + PC_2 + 83.57124 + 0.7251838/PC_4,PySRFunction(X=>PC_2 + PC_2 + 83.57124 + 0.7251838/PC_4)
14,17.702473,0.008153061541577664,((43.03317 - -40.552414) + ((-0.6567814 / PC_2) * PC_1)) + PC_2,-0.6567814*PC_1/PC_2 + PC_2 - 1*(-40.552414) + 43.03317,PySRFunction(X=>-0.6567814*PC_1/PC_2 + PC_2 - 1*(-40.552414) + 43.03317)
15,17.262547,0.02516510593788517,((((PC_2 * (PC_2 + -38.820858)) / 10.50513) * -0.5879343) - -82.15038) - -1.7100103,PC_2*(PC_2 - 38.820858)*(-0.5879343)/10.50513 - 1*(-1.7100103) - 1*(-82.15038),PySRFunction(X=>PC_2*(PC_2 - 38.820858)*(-0.5879343)/10.50513 - 1*(-1.7100103) - 1*(-82.15038))
17,16.799257,0.013602291077854779,(((43.03317 + PC_2) - -40.552414) + ((-0.6567814 / PC_2) * PC_1)) + PC_2,-0.6567814*PC_1/PC_2 + PC_2 + PC_2 - 1*(-40.552414) + 43.03317,PySRFunction(X=>-0.6567814*PC_1/PC_2 + PC_2 + PC_2 - 1*(-40.552414) + 43.03317)
18,16.70931,0.0053686101251307706,(((-0.64114434 / PC_2) * PC_1) + (((PC_2 * 1.7946972) + 42.933804) - -35.94284)) + 3.8633714,-0.64114434*PC_1/PC_2 + PC_2*1.7946972 + 3.8633714 - 1*(-35.94284) + 42.933804,PySRFunction(X=>-0.64114434*PC_1/PC_2 + PC_2*1.7946972 + 3.8633714 - 1*(-35.94284) + 42.933804)
20,16.46014,0.007512174217523173,(((((-39.950386 + (PC_2 + PC_2)) * (-1.5364387 - PC_2)) / 11.352737) / 1.441927) - -83.352844) + 3.0372012,(-PC_2 - 1.5364387)*(PC_2 + PC_2 - 39.950386)/(1.441927*11.352737) + 3.0372012 - 1*(-83.352844),PySRFunction(X=>(-PC_2 - 1.5364387)*(PC_2 + PC_2 - 39.950386)/(1.441927*11.352737) + 3.0372012 - 1*(-83.352844))
