complexity,loss,score,equation,sympy_format,lambda_format
1,25.020546,0.0,57.897655,57.8976550000000,PySRFunction(X=>57.8976550000000)
3,14.989826,0.2561628115169897,chem6 / 0.089535125,chem6/0.089535125,PySRFunction(X=>chem6/0.089535125)
5,2.2262084,0.9535359174964421,chem2 * (chem6 / 0.3221734),chem2*chem6/0.3221734,PySRFunction(X=>chem2*chem6/0.3221734)
7,2.0914822,0.03121343404507847,((chem2 * chem6) * 3.0281103) + chem13,chem13 + chem2*chem6*3.0281103,PySRFunction(X=>chem13 + chem2*chem6*3.0281103)
9,2.0523224,0.009450485624301718,(((chem6 * chem2) * 3.066735) + chem13) - chem10,-chem10 + chem13 + chem6*chem2*3.066735,PySRFunction(X=>-chem10 + chem13 + chem6*chem2*3.066735)
10,2.0261834,0.012818105049064528,((chem2 * chem6) / 0.32764015) + (chem13 / sqrt(chem15)),chem13/sqrt(chem15) + 3.05212898968579*chem2*chem6,PySRFunction(X=>chem13/sqrt(chem15) + 3.05212898968579*chem2*chem6)
11,1.9510916,0.03776491410718366,((chem2 * chem6) / 0.32444417) + (log(chem13) * log(chem4)),3.0821943880206*chem2*chem6 + log(chem13)*log(chem4),PySRFunction(X=>3.0821943880206*chem2*chem6 + log(chem13)*log(chem4))
12,1.9493048,0.0009162146314123606,((chem2 * chem6) / 0.31930506) + log((chem13 / chem6) + chem12),3.13180129372206*chem2*chem6 + log(chem12 + chem13/chem6),PySRFunction(X=>3.13180129372206*chem2*chem6 + log(chem12 + chem13/chem6))
13,1.8577635,0.04809945130523383,((chem2 * chem6) / 0.3262911) + (log(chem12 + chem13) * log(chem4)),3.06474801182135*chem2*chem6 + log(chem4)*log(chem12 + chem13),PySRFunction(X=>3.06474801182135*chem2*chem6 + log(chem4)*log(chem12 + chem13))
14,1.8573408,0.0002275575422331072,((chem2 * chem6) * 3.0590308) + ((log(chem12 + chem13) * chem4) / 2.9861763),3.0590308*chem2*chem6 + 0.33487641034456*chem4*log(chem12 + chem13),PySRFunction(X=>3.0590308*chem2*chem6 + 0.33487641034456*chem4*log(chem12 + chem13))
15,1.84368,0.007382213058304232,((chem2 * chem6) / 0.32616678) + (log(chem12 + chem13) * log(chem4 - chem9)),3.06591615491927*chem2*chem6 + log(chem12 + chem13)*log(chem4 - chem9),PySRFunction(X=>3.06591615491927*chem2*chem6 + log(chem12 + chem13)*log(chem4 - chem9))
16,1.8363031,0.004009208564682398,((log(chem12 + chem13) * chem4) / (12.083172 / chem2)) + ((chem2 * chem6) * 3.05992),0.0827597256746821*chem2*chem4*log(chem12 + chem13) + 3.05992*chem2*chem6,PySRFunction(X=>0.0827597256746821*chem2*chem4*log(chem12 + chem13) + 3.05992*chem2*chem6)
17,1.8166957,0.01073506418817103,((chem2 * chem6) * 3.0553927) + ((log(chem12 + chem13) * (log(chem4) - chem9)) / 0.7146001),3.0553927*chem2*chem6 + 1.39938407509319*(-chem9 + log(chem4))*log(chem12 + chem13),PySRFunction(X=>3.0553927*chem2*chem6 + 1.39938407509319*(-chem9 + log(chem4))*log(chem12 + chem13))
18,1.8016214,0.008332264307653589,((log(chem12 + chem13) * chem4) / (chem8 / (chem2 - 1.4323483))) + ((chem2 * chem6) * 3.0582447),3.0582447*chem2*chem6 + chem4*(chem2 - 1.4323483)*log(chem12 + chem13)/chem8,PySRFunction(X=>3.0582447*chem2*chem6 + chem4*(chem2 - 1.4323483)*log(chem12 + chem13)/chem8)
19,1.7977756,0.002136914301732083,((log(sqrt(chem12) + chem13) * chem4) / ((chem8 + 2.2864082) / chem2)) + ((chem2 * chem6) * 3.0430183),chem2*chem4*log(sqrt(chem12) + chem13)/(chem8 + 2.2864082) + 3.0430183*chem2*chem6,PySRFunction(X=>chem2*chem4*log(sqrt(chem12) + chem13)/(chem8 + 2.2864082) + 3.0430183*chem2*chem6)
20,1.7531127,0.025157229259797503,(((0.31847978 * log(chem12 + chem13)) * chem4) + ((chem2 * chem6) * 3.0614827)) - (0.055356447 / (chem10 - chem13)),3.0614827*chem2*chem6 + 0.31847978*chem4*log(chem12 + chem13) - 0.055356447/(chem10 - chem13),PySRFunction(X=>3.0614827*chem2*chem6 + 0.31847978*chem4*log(chem12 + chem13) - 0.055356447/(chem10 - chem13))
