complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
3,22.623602,0.667575742592524,41.36118 - -42.228054,41.36118 - 1*(-42.228054),PySRFunction(X=>41.36118 - 1*(-42.228054))
4,22.458836,0.007309575121843744,Acenaphthylene - -89.49287,Acenaphthylene - 1*(-89.49287),PySRFunction(X=>Acenaphthylene - 1*(-89.49287))
6,18.161098,0.10620114429969338,-2.2215044 + (Eugenol / -0.058235295),Eugenol/(-0.058235295) - 2.2215044,PySRFunction(X=>Eugenol/(-0.058235295) - 2.2215044)
7,18.022234,0.007675616041366908,Heptacosane + (Ethylguaiacol / -0.054176062),Ethylguaiacol/(-0.054176062) + Heptacosane,PySRFunction(X=>Ethylguaiacol/(-0.054176062) + Heptacosane)
8,17.72166,0.01681859761153201,0.28002688 + ((Eugenol - -1.5770371) * -24.371256),0.28002688 + (Eugenol - 1*(-1.5770371))*(-24.371256),PySRFunction(X=>0.28002688 + (Eugenol - 1*(-1.5770371))*(-24.371256))
9,17.52082,0.011397732181571129,-26.198849 + (var35_Dimethoxyphenol * (Eugenol * 4.080203)),var35_Dimethoxyphenol*Eugenol*4.080203 - 26.198849,PySRFunction(X=>var35_Dimethoxyphenol*Eugenol*4.080203 - 26.198849)
11,17.192396,0.009461347510868585,((Eugenol * -24.854866) - (-5.7482805 * Benzokfluoranthene)) + -1.1447321,-(-1)*5.7482805*Benzokfluoranthene + Eugenol*(-24.854866) - 1.1447321,PySRFunction(X=>-(-1)*5.7482805*Benzokfluoranthene + Eugenol*(-24.854866) - 1.1447321)
13,17.171892,0.0005966660049296182,(((-24.78378 * Eugenol) + 0.9902939) - (Benzokfluoranthene * -6.029717)) - -0.018199587,-(-6.029717)*Benzokfluoranthene - 24.78378*Eugenol - 1*(-0.018199587) + 0.9902939,PySRFunction(X=>-(-6.029717)*Benzokfluoranthene - 24.78378*Eugenol - 1*(-0.018199587) + 0.9902939)
14,16.794432,0.02222645813116278,-4.568342 + (((Eugenol * (-23.260502 / Benzobfluoranthene)) * var35_Dimethoxyphenol) - 7.2764716),-1*7.2764716 - 4.568342 + Eugenol*(-23.260502)*var35_Dimethoxyphenol/Benzobfluoranthene,PySRFunction(X=>-1*7.2764716 - 4.568342 + Eugenol*(-23.260502)*var35_Dimethoxyphenol/Benzobfluoranthene)
16,16.667637,0.0037892339189397996,0.5680718 + ((((Isoeugenol - Fluorene) - 4.8489304) * -10.596153) - (Retene * 9.024139)),-9.024139*Retene + (-Fluorene + Isoeugenol - 1*4.8489304)*(-10.596153) + 0.5680718,PySRFunction(X=>-9.024139*Retene + (-Fluorene + Isoeugenol - 1*4.8489304)*(-10.596153) + 0.5680718)
18,16.640512,0.0008143654574245618,-0.46586952 + ((Acetosyringone + Octacosane) + (((-23.026392 / Benzobfluoranthene) * Eugenol) * var35_Dimethoxyphenol)),Acetosyringone + Octacosane - 0.46586952 - 23.026392*Eugenol*var35_Dimethoxyphenol/Benzobfluoranthene,PySRFunction(X=>Acetosyringone + Octacosane - 0.46586952 - 23.026392*Eugenol*var35_Dimethoxyphenol/Benzobfluoranthene)
19,16.580135,0.0036349121362997646,((Acetosyringone + Octacosane) + (((-24.516567 / Benzobfluoranthene) * Eugenol) * var35_Dimethoxyphenol)) + Acetosyringone,Acetosyringone + Acetosyringone + Octacosane - 24.516567*Eugenol*var35_Dimethoxyphenol/Benzobfluoranthene,PySRFunction(X=>Acetosyringone + Acetosyringone + Octacosane - 24.516567*Eugenol*var35_Dimethoxyphenol/Benzobfluoranthene)
