complexity,loss,score,equation,sympy_format,lambda_format
1,22.623602,0.0,83.589195,83.5891950000000,PySRFunction(X=>83.5891950000000)
4,21.801086,0.012344637517884545,77.366486 + Cyp_1_a_1_79654,Cyp_1_a_1_79654 + 77.366486,PySRFunction(X=>Cyp_1_a_1_79654 + 77.366486)
6,19.474737,0.05642084894765885,(12.4705515 * Mt_2_76492) + -32.435574,12.4705515*Mt_2_76492 - 32.435574,PySRFunction(X=>12.4705515*Mt_2_76492 - 32.435574)
8,19.474367,9.499576678633308e-06,((Mt_2_76492 + -2.3576403) * 12.402473) + -2.644357,(Mt_2_76492 - 2.3576403)*12.402473 - 2.644357,PySRFunction(X=>(Mt_2_76492 - 2.3576403)*12.402473 - 2.644357)
9,18.020718,0.07757699201582037,-0.6145348 + ((Myc_30907 + Tspan_4_30708) * 10.006141),(Myc_30907 + Tspan_4_30708)*10.006141 - 0.6145348,PySRFunction(X=>(Myc_30907 + Tspan_4_30708)*10.006141 - 0.6145348)
10,16.66753,0.07805958058504553,(Cyp_1_b_1_72511 * (Slc_26_a_4_56472 + Fpr_1_30738)) + 3.1877472,Cyp_1_b_1_72511*(Fpr_1_30738 + Slc_26_a_4_56472) + 3.1877472,PySRFunction(X=>Cyp_1_b_1_72511*(Fpr_1_30738 + Slc_26_a_4_56472) + 3.1877472)
11,16.285448,0.02319056709015064,((Slc_26_a_4_56472 + Fpr_1_30738) * Cyp_1_b_1_72511) + Arf_1_31811,Arf_1_31811 + Cyp_1_b_1_72511*(Fpr_1_30738 + Slc_26_a_4_56472),PySRFunction(X=>Arf_1_31811 + Cyp_1_b_1_72511*(Fpr_1_30738 + Slc_26_a_4_56472))
12,15.805302,0.0299264949660302,(Csrnp_1_69505 * (2.0927079 + (Slc_26_a_4_56472 + Cyp_1_a_1_79654))) - 0.7966605,Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472 + 2.0927079) - 1*0.7966605,PySRFunction(X=>Csrnp_1_69505*(Cyp_1_a_1_79654 + Slc_26_a_4_56472 + 2.0927079) - 1*0.7966605)
13,14.732804,0.0702688811939609,-1.1030014 + (((Cyp_1_a_1_79654 + Kbtbd_7_76521) + Cxcl_10_29431) * Csrnp_1_69505),Csrnp_1_69505*(Cxcl_10_29431 + Cyp_1_a_1_79654 + Kbtbd_7_76521) - 1.1030014,PySRFunction(X=>Csrnp_1_69505*(Cxcl_10_29431 + Cyp_1_a_1_79654 + Kbtbd_7_76521) - 1.1030014)
14,14.303821,0.0295498677975662,((-7.933317 * (Tacr_1_72530 - Cyp_1_b_1_72511)) + (15.841788 * Myc_30907)) - 3.8142836,15.841788*Myc_30907 - 7.933317*(-Cyp_1_b_1_72511 + Tacr_1_72530) - 1*3.8142836,PySRFunction(X=>15.841788*Myc_30907 - 7.933317*(-Cyp_1_b_1_72511 + Tacr_1_72530) - 1*3.8142836)
15,13.304985,0.07238792733745372,(((Tspan_4_30708 + Myc_30907) * 11.888584) - (Tacr_1_72530 * Il_4_i_1_71608)) - 3.7703168,-Il_4_i_1_71608*Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)*11.888584 - 1*3.7703168,PySRFunction(X=>-Il_4_i_1_71608*Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)*11.888584 - 1*3.7703168)
16,12.959617,0.026300639014991085,(((Tspan_4_30708 + Myc_30907) * 11.806289) - (Tacr_1_72530 * Il_4_i_1_71608)) - Gm_5737_59680,-Gm_5737_59680 - Il_4_i_1_71608*Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)*11.806289,PySRFunction(X=>-Gm_5737_59680 - Il_4_i_1_71608*Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)*11.806289)
17,12.819723,0.01085329362349228,((-1.1479672 * Plscr_4_55764) * (Tacr_1_72530 - ((Myc_30907 + Tspan_4_30708) * 1.5610011))) - 0.59541225,-1.1479672*Plscr_4_55764*(Tacr_1_72530 - 1.5610011*(Myc_30907 + Tspan_4_30708)) - 1*0.59541225,PySRFunction(X=>-1.1479672*Plscr_4_55764*(Tacr_1_72530 - 1.5610011*(Myc_30907 + Tspan_4_30708)) - 1*0.59541225)
18,12.24715,0.045691587533228065,((157.43369 / Asb_14_29409) - (-0.15012792 - ((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907))) - AC_1324446_82305,-AC_1324446_82305 - (-Myc_30907*(Arf_1_31811 + Cyp_1_a_1_79654) - 0.15012792) + 157.43369/Asb_14_29409,PySRFunction(X=>-AC_1324446_82305 - (-Myc_30907*(Arf_1_31811 + Cyp_1_a_1_79654) - 0.15012792) + 157.43369/Asb_14_29409)
20,12.070062,0.007282542531386957,(-3.5048344 * Nrap_31919) + ((-1.0968946 * Plscr_4_55764) * (Tacr_1_72530 - (1.8297955 * (Myc_30907 + Tspan_4_30708)))),-3.5048344*Nrap_31919 - 1.0968946*Plscr_4_55764*(Tacr_1_72530 - 1.8297955*(Myc_30907 + Tspan_4_30708)),PySRFunction(X=>-3.5048344*Nrap_31919 - 1.0968946*Plscr_4_55764*(Tacr_1_72530 - 1.8297955*(Myc_30907 + Tspan_4_30708)))
