complexity,loss,score,equation,sympy_format,lambda_format
1,18.918612,0.0,0.36911076,0.369110760000000,PySRFunction(X=>0.369110760000000)
2,18.259182,0.035478122618358615,Cr,Cr,PySRFunction(X=>Cr)
3,4.667609,1.3640211276583392,9.231314 - -9.471559,9.231314 - 1*(-9.471559),PySRFunction(X=>9.231314 - 1*(-9.471559))
4,4.402059,0.058574563120660006,P + 15.959157,P + 15.959157,PySRFunction(X=>P + 15.959157)
6,3.8602777,0.06566663105947032,(Eugenol * -2.6799092) + 21.590721,21.590721 + Eugenol*(-2.6799092),PySRFunction(X=>21.590721 + Eugenol*(-2.6799092))
10,3.830573,0.0019311808841787222,(0.44704744 - (-21.042027 + (Propylguaiacol / 0.2147124))) + 0.44704744,-(Propylguaiacol/0.2147124 - 21.042027) + 0.44704744 + 0.44704744,PySRFunction(X=>-(Propylguaiacol/0.2147124 - 21.042027) + 0.44704744 + 0.44704744)
11,3.818425,0.0031763664243961032,(21.520147 - ((-2.1478455 * Eugenol) * -1.0814564)) - Eicosane,-Eicosane - (-1.0814564)*(-1)*2.1478455*Eugenol + 21.520147,PySRFunction(X=>-Eicosane - (-1.0814564)*(-1)*2.1478455*Eugenol + 21.520147)
13,3.7476149,0.009359211484074217,(0.17637105 - (-20.948845 + (Propylguaiacol / 0.1989883))) + (0.47998837 / Acetosyringone),-(Propylguaiacol/0.1989883 - 20.948845) + 0.17637105 + 0.47998837/Acetosyringone,PySRFunction(X=>-(Propylguaiacol/0.1989883 - 20.948845) + 0.17637105 + 0.47998837/Acetosyringone)
15,3.7412505,0.0008498485674763723,((-0.14760222 - -0.19780606) - (-20.624935 + (Propylguaiacol / 0.20697027))) + (0.60989416 / Acetosyringone),-(Propylguaiacol/0.20697027 - 20.624935) - 0.14760222 - 1*(-0.19780606) + 0.60989416/Acetosyringone,PySRFunction(X=>-(Propylguaiacol/0.20697027 - 20.624935) - 0.14760222 - 1*(-0.19780606) + 0.60989416/Acetosyringone)
17,3.7412498,9.355161671222269e-08,(((0.23221539 ^ 1.7869031) * -0.53223026) - (-20.712543 + (Propylguaiacol / 0.20684013))) + (0.6110463 / Acetosyringone),-(Propylguaiacol/0.20684013 - 20.712543) + 0.23221539**1.7869031*(-0.53223026) + 0.6110463/Acetosyringone,PySRFunction(X=>-(Propylguaiacol/0.20684013 - 20.712543) + 0.23221539**1.7869031*(-0.53223026) + 0.6110463/Acetosyringone)
18,3.740505,0.0001990976775823168,(((-0.47336483 - -1.081896) / Syringealdehyde) - ((Propylguaiacol / 0.19625789) + -21.537766)) + (-0.40366307 - Benzoepyrene),-Benzoepyrene - (Propylguaiacol/0.19625789 - 21.537766) - 0.40366307 + (-0.47336483 - 1*(-1.081896))/Syringealdehyde,PySRFunction(X=>-Benzoepyrene - (Propylguaiacol/0.19625789 - 21.537766) - 0.40366307 + (-0.47336483 - 1*(-1.081896))/Syringealdehyde)
19,3.734774,0.001533320996536351,(((0.60669345 / 1.0831298) / Acetosyringone) - (-21.299496 + ((Propylguaiacol / 0.2071675) + var35_Dimethoxyphenol))) - Naphthalene,-Naphthalene - (Propylguaiacol/0.2071675 + var35_Dimethoxyphenol - 21.299496) + 0.60669345/(1.0831298*Acetosyringone),PySRFunction(X=>-Naphthalene - (Propylguaiacol/0.2071675 + var35_Dimethoxyphenol - 21.299496) + 0.60669345/(1.0831298*Acetosyringone))
