complexity,loss,score,equation,sympy_format,lambda_format
1,18.918612,0.0,0.36911076,0.369110760000000,PySRFunction(X=>0.369110760000000)
2,18.259182,0.035478122618358615,Cr,Cr,PySRFunction(X=>Cr)
3,4.667609,1.3640211276583392,9.231314 - -9.471559,9.231314 - 1*(-9.471559),PySRFunction(X=>9.231314 - 1*(-9.471559))
6,4.288199,0.028260039286667395,5.447589 + (Ca + 7.576845),Ca + 5.447589 + 7.576845,PySRFunction(X=>Ca + 5.447589 + 7.576845)
8,4.2556677,0.0038075801450836158,1.0593134 + (2.8124337 + (Silicon / 0.39469323)),Silicon/0.39469323 + 1.0593134 + 2.8124337,PySRFunction(X=>Silicon/0.39469323 + 1.0593134 + 2.8124337)
9,4.02823,0.05492459745950778,((9.423369 - Ethylguaiacol) + Zn) - -6.502432,-Ethylguaiacol + Zn - 1*(-6.502432) + 9.423369,PySRFunction(X=>-Ethylguaiacol + Zn - 1*(-6.502432) + 9.423369)
11,4.009707,0.002304451103405499,((9.423369 - (Ethylguaiacol / 0.8016472)) + Zn) - -6.502432,-Ethylguaiacol/0.8016472 + Zn - 1*(-6.502432) + 9.423369,PySRFunction(X=>-Ethylguaiacol/0.8016472 + Zn - 1*(-6.502432) + 9.423369)
14,3.9753304,0.0028701023894476055,(((-0.7472985 - 0.8348112) - (-13.929097 + Propylguaiacol)) + Silicon) + Cr,Cr + Silicon - (Propylguaiacol - 13.929097) - 1*0.8348112 - 0.7472985,PySRFunction(X=>Cr + Silicon - (Propylguaiacol - 13.929097) - 1*0.8348112 - 0.7472985)
15,3.8826904,0.023579548744015584,PO_4 + ((((P / 0.2590225) - Propylguaiacol) / 0.20242693) / P),PO_4 + (P/0.2590225 - Propylguaiacol)/(0.20242693*P),PySRFunction(X=>PO_4 + (P/0.2590225 - Propylguaiacol)/(0.20242693*P))
17,3.8777938,0.0006309658680586029,(((((P / 0.2590225) - Propylguaiacol) / 0.20242693) - -0.5007187) / P) + PO_4,PO_4 + ((P/0.2590225 - Propylguaiacol)/0.20242693 - 1*(-0.5007187))/P,PySRFunction(X=>PO_4 + ((P/0.2590225 - Propylguaiacol)/0.20242693 - 1*(-0.5007187))/P)
19,3.8662694,0.00148816044107096,((((((P / 0.2590225) + 0.2590225) - Propylguaiacol) / 0.20242693) / P) + PO_4) + -0.64672846,PO_4 - 0.64672846 + (P/0.2590225 - Propylguaiacol + 0.2590225)/(0.20242693*P),PySRFunction(X=>PO_4 - 0.64672846 + (P/0.2590225 - Propylguaiacol + 0.2590225)/(0.20242693*P))
