chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,((0.4019164 / Retene) + ((Silicon * (P + 1.8940022)) + (45.84007 - Isoeugenol))) - -8.228666,-0.4019164/Retene**2,-14.271206446972492,19.0,16.857645,0.003687008320556
Retene,((((2.7459843 / 0.08252626) - ((-3.3486218 + -5.3293066) * P)) - Isoeugenol) / 0.6750333) - (-0.35461515 / Retene),-0.35461515/Retene**2,-12.591638497145466,20.0,16.80566,0.0030885286708347
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,((((2.7459843 / 0.08252626) - ((-3.3486218 + -5.3293066) * P)) - Isoeugenol) / 0.6750333) - (-0.35461515 / Retene),-0.35461515/Retene**2,-12.591638497145466,20.0,16.80566,0.0004909640087206
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,((((2.7459843 / 0.08252626) - ((-3.3486218 + -5.3293066) * P)) - Isoeugenol) / 0.6750333) - (-0.35461515 / Retene),-0.35461515/Retene**2,-12.591638497145466,20.0,16.80566,0.0004909640087206
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,((((2.7459843 / 0.08252626) - ((-3.3486218 + -5.3293066) * P)) - Isoeugenol) / 0.6750333) - (-0.35461515 / Retene),-0.35461515/Retene**2,-12.591638497145466,20.0,16.80566,0.0004909640087206
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,((((2.7459843 / 0.08252626) - ((-3.3486218 + -5.3293066) * P)) - Isoeugenol) / 0.6750333) - (-0.35461515 / Retene),-0.35461515/Retene**2,-12.591638497145466,20.0,16.80566,0.0081170195107416
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((Isoeugenol - 17.102167) - P) * -4.9429336) - Retene,-1,-2.869676367509893,12.0,17.383963,0.0014613715123807
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
Retene,(((P - -5.2985783) * (11.014806 - Eugenol)) - ((-0.2563307 / Retene) - Retene)) - 0.6410223,1 - 0.2563307/Retene**2,-6.23208792575351,19.0,16.433744,0.0001764506100459
