complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
3,22.623602,0.667575742592524,42.14922 + 41.440353,41.440353 + 42.14922,PySRFunction(X=>41.440353 + 42.14922)
4,19.963198,0.1251032191313816,83.511246 - PC_1,83.511246 - PC_1,PySRFunction(X=>83.511246 - PC_1)
6,19.963041,3.93225116944145e-06,(45.93499 - PC_1) - -37.654247,-PC_1 - 1*(-37.654247) + 45.93499,PySRFunction(X=>-PC_1 - 1*(-37.654247) + 45.93499)
7,19.396393,0.02879549304042853,(PC_2 - PC_1) + 83.58777,-PC_1 + PC_2 + 83.58777,PySRFunction(X=>-PC_1 + PC_2 + 83.58777)
8,18.67266,0.038026698984298245,(41.8921 - -41.697144) - (2.2360647 * PC_1),-2.2360647*PC_1 - 1*(-41.697144) + 41.8921,PySRFunction(X=>-2.2360647*PC_1 - 1*(-41.697144) + 41.8921)
9,18.596302,0.004097678215115779,PC_3 + ((55.805264 - PC_1) * 1.5531887),PC_3 + (55.805264 - PC_1)*1.5531887,PySRFunction(X=>PC_3 + (55.805264 - PC_1)*1.5531887)
10,17.969315,0.03429716276654514,((PC_3 - PC_1) - PC_1) - -83.58932,-PC_1 - PC_1 + PC_3 - 1*(-83.58932),PySRFunction(X=>-PC_1 - PC_1 + PC_3 - 1*(-83.58932))
11,17.933039,0.002020815256014022,(42.15353 - ((2.2359405 * PC_1) - PC_3)) + 42.15353,-(2.2359405*PC_1 - PC_3) + 42.15353 + 42.15353,PySRFunction(X=>-(2.2359405*PC_1 - PC_3) + 42.15353 + 42.15353)
12,17.77484,0.008860791483213034,((PC_2 - (PC_1 / 0.44745362)) - -83.589516) + PC_4,-PC_1/0.44745362 + PC_2 + PC_4 - 1*(-83.589516),PySRFunction(X=>-PC_1/0.44745362 + PC_2 + PC_4 - 1*(-83.589516))
13,17.337624,0.024905036500055627,(((PC_2 + PC_3) - PC_1) - PC_1) - -83.58932,-PC_1 - PC_1 + PC_2 + PC_3 - 1*(-83.58932),PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_3 - 1*(-83.58932))
14,17.166801,0.009901593528584125,(PC_2 - ((PC_1 / 0.44745362) + (-1.5594362 * PC_3))) - -83.589516,PC_2 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516),PySRFunction(X=>PC_2 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516))
15,16.981026,0.010880741127670438,((PC_2 - (PC_1 / 0.44745362)) - -83.589516) + (PC_3 + PC_4),-PC_1/0.44745362 + PC_2 + PC_3 + PC_4 - 1*(-83.589516),PySRFunction(X=>-PC_1/0.44745362 + PC_2 + PC_3 + PC_4 - 1*(-83.589516))
17,16.860569,0.0035594512822851045,((PC_2 - ((PC_1 / 0.44745362) + (-1.5594362 * PC_3))) - -83.589516) + PC_4,PC_2 + PC_4 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516),PySRFunction(X=>PC_2 + PC_4 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516))
20,16.78095,0.0015777953556908814,(((PC_2 - (PC_1 / 0.44745362)) - (-83.589516 - PC_4)) + PC_3) + (0.44745362 / PC_2),-PC_1/0.44745362 + PC_2 + PC_3 - (-PC_4 - 83.589516) + 0.44745362/PC_2,PySRFunction(X=>-PC_1/0.44745362 + PC_2 + PC_3 - (-PC_4 - 83.589516) + 0.44745362/PC_2)
