chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((8.911947 - Asb_14_29409) * 11.658003) + (Cyp_1_a_1_79654 * Myc_30907)) + Arf_1_31811,1,9.037526511000001,15.0,13.923166,0.0733996619607443
Arf_1_31811,(7.021085 * (Nkain_4_74119 - (Mettl_14_68520 - (Cyp_1_a_1_79654 + Myc_30907)))) + Arf_1_31811,1,9.037526511000001,16.0,13.364793,0.0409302103184279
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (Asb_14_29409 * -15.740331)) + 117.61141) * 0.8446629,0.8446629*Myc_30907,110.25843830722552,17.0,12.150103,0.0952862141385705
Arf_1_31811,((((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) - -92.40166) - (12.497232 * Asb_14_29409)) - Mettl_14_68520,Myc_30907,130.53543408527295,18.0,11.694188,0.0382456808721394
Arf_1_31811,((((Cyp_1_a_1_79654 + Arf_1_31811) * Myc_30907) - ((Mettl_14_68520 + 6.795048) * Asb_14_29409)) + 65.08675) - -16.347332,Myc_30907,130.53543408527295,20.0,11.002534,0.0304831781698172
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
Arf_1_31811,((151.9985 / Asb_14_29409) + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811))) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,16.0,12.0581,0.0220712452176437
Arf_1_31811,(-1.9319415 * Eef_1_a_2_67152) + ((Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)) + (161.56827 / Asb_14_29409)),Myc_30907,130.53543408527295,18.0,11.646242,0.0173765402081238
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (161.54436 / Asb_14_29409)) - Eef_1_a_2_67152) - Eef_1_a_2_67152,Myc_30907,130.53543408527295,19.0,11.62176,0.002104349916632
Arf_1_31811,((Asb_14_29409 * (-12.344734 - Eef_1_a_2_67152)) + (96.837585 + (Myc_30907 * (Cyp_1_a_1_79654 + Arf_1_31811)))) - -2.2207592,Myc_30907,130.53543408527295,20.0,10.505581,0.100972563184984
Arf_1_31811,(((8.911947 - Asb_14_29409) * 11.658003) + (Cyp_1_a_1_79654 * Myc_30907)) + Arf_1_31811,1,9.037526511000001,15.0,13.923166,0.0733996619607443
Arf_1_31811,(7.021085 * (Nkain_4_74119 - (Mettl_14_68520 - (Cyp_1_a_1_79654 + Myc_30907)))) + Arf_1_31811,1,9.037526511000001,16.0,13.364793,0.0409302103184279
Arf_1_31811,(((Myc_30907 * (Arf_1_31811 + Cyp_1_a_1_79654)) + (Asb_14_29409 * -15.740331)) + 117.61141) * 0.8446629,0.8446629*Myc_30907,110.25843830722552,17.0,12.150103,0.0952862141385705
Arf_1_31811,((((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) - -92.40166) - (12.497232 * Asb_14_29409)) - Mettl_14_68520,Myc_30907,130.53543408527295,18.0,11.694188,0.0382456808721394
Arf_1_31811,((((Cyp_1_a_1_79654 + Arf_1_31811) * Myc_30907) - ((Mettl_14_68520 + 6.795048) * Asb_14_29409)) + 65.08675) - -16.347332,Myc_30907,130.53543408527295,20.0,11.002534,0.0304831781698172
Arf_1_31811,(((Arf_1_31811 + Cyp_1_a_1_79654) * Myc_30907) + (Asb_14_29409 * -13.22953)) - -91.89236,Myc_30907,130.53543408527295,15.0,12.327196,0.1531422491184789
