complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
3,43.55764,0.3400300321773608,0.50872564 - -45.859028,0.50872564 - 1*(-45.859028),PySRFunction(X=>0.50872564 - 1*(-45.859028))
4,22.656742,0.6536276507707524,78.220436 + Ccdc_186_58520,Ccdc_186_58520 + 78.220436,PySRFunction(X=>Ccdc_186_58520 + 78.220436)
7,21.796005,0.0129102571868386,(Tgm_1_60333 - -83.57016) - Asb_14_29409,-Asb_14_29409 + Tgm_1_60333 - 1*(-83.57016),PySRFunction(X=>-Asb_14_29409 + Tgm_1_60333 - 1*(-83.57016))
9,21.593313,0.004671506347371174,(43.27359 + (Arf_1_31811 - Mettl_14_68520)) - -38.12151,Arf_1_31811 - Mettl_14_68520 - 1*(-38.12151) + 43.27359,PySRFunction(X=>Arf_1_31811 - Mettl_14_68520 - 1*(-38.12151) + 43.27359)
11,17.779802,0.097160294755104,(((-2.0207913 - K) - Kbtbd_7_76521) * -8.549666) - -0.9310607,(-K - Kbtbd_7_76521 - 2.0207913)*(-8.549666) - 1*(-0.9310607),PySRFunction(X=>(-K - Kbtbd_7_76521 - 2.0207913)*(-8.549666) - 1*(-0.9310607))
13,17.342333,0.012456293603829221,(((-2.0538878 - K) - Myc_30907) * -8.549666) - (-2.0538878 - 2.027197),(-K - Myc_30907 - 2.0538878)*(-8.549666) - (-2.0538878 - 1*2.027197),PySRFunction(X=>(-K - Myc_30907 - 2.0538878)*(-8.549666) - (-2.0538878 - 1*2.027197))
14,14.896982,0.15199186460835334,((Isoeugenol * (Sgcg_29583 - 8.371862)) + (11.185252 * Hist_1_h_2_bc_29206)) - -0.067023955,11.185252*Hist_1_h_2_bc_29206 + Isoeugenol*(Sgcg_29583 - 1*8.371862) - 1*(-0.067023955),PySRFunction(X=>11.185252*Hist_1_h_2_bc_29206 + Isoeugenol*(Sgcg_29583 - 1*8.371862) - 1*(-0.067023955))
16,14.867432,0.000992796623128637,((Isoeugenol * ((Sgcg_29583 - 0.28298876) - 8.371862)) + (11.185252 * Hist_1_h_2_bc_29206)) + 0.032521337,11.185252*Hist_1_h_2_bc_29206 + Isoeugenol*(Sgcg_29583 - 1*8.371862 - 1*0.28298876) + 0.032521337,PySRFunction(X=>11.185252*Hist_1_h_2_bc_29206 + Isoeugenol*(Sgcg_29583 - 1*8.371862 - 1*0.28298876) + 0.032521337)
17,14.628949,0.016170675089613312,((Isoeugenol * (Sgcg_29583 - 8.371862)) + ((11.185252 - 0.43505985) * Hist_1_h_2_bc_29206)) + Alg_11_64834,Alg_11_64834 + Hist_1_h_2_bc_29206*(11.185252 - 1*0.43505985) + Isoeugenol*(Sgcg_29583 - 1*8.371862),PySRFunction(X=>Alg_11_64834 + Hist_1_h_2_bc_29206*(11.185252 - 1*0.43505985) + Isoeugenol*(Sgcg_29583 - 1*8.371862))
