complexity,loss,score,equation,sympy_format,lambda_format
1,56.38388,0.0,var1,var1,PySRFunction(X=>var1)
2,26.826883,0.7427788202819997,myfunction(55.738754),55.7387540000000,PySRFunction(X=>55.7387540000000)
4,14.924136,0.2932123568051709,myfunction(var6 / 0.08734893),var6/0.08734893,PySRFunction(X=>var6/0.08734893)
6,3.8342357,0.6795048245784544,myfunction(3.0821548 * (var2 * var6)),3.0821548*var2*var6,PySRFunction(X=>3.0821548*var2*var6)
7,3.6553252,0.04778505574686444,myfunction(var6 * (var2 * myfunction(3.1410668))),var6*var2*3.1410668,PySRFunction(X=>var6*var2*3.1410668)
8,2.472755,0.3908521495759903,myfunction((var6 * (3.0508022 * var2)) + var13),var13 + var6*3.0508022*var2,PySRFunction(X=>var13 + var6*3.0508022*var2)
9,2.3997593,0.029964473018319494,myfunction(myfunction(((var6 * var2) + var13) * 2.8871534)),(var13 + var2*var6)*2.8871534,PySRFunction(X=>(var13 + var2*var6)*2.8871534)
10,1.1342356,0.7494094967901833,myfunction((var6 * (2.9993496 * var2)) + (var13 / var10)),var6*2.9993496*var2 + var13/var10,PySRFunction(X=>var6*2.9993496*var2 + var13/var10)
11,1.1127431,0.01913071582664387,(((var6 / 0.33080274) * var2) + (var13 / var10)) - 0.51145846,var2*var6/0.33080274 - 1*0.51145846 + var13/var10,PySRFunction(X=>var2*var6/0.33080274 - 1*0.51145846 + var13/var10)
12,1.095528,0.015591789208673434,myfunction((var13 / var10) + (((var6 + -0.094878316) / 0.3279735) * var2)),var2*(var6 - 0.094878316)/0.3279735 + var13/var10,PySRFunction(X=>var2*(var6 - 0.094878316)/0.3279735 + var13/var10)
13,1.0954202,9.840488249520053e-05,myfunction((((myfunction(var6) / 0.328078) + -0.28234664) * var2) + (var13 / var10)),var2*(var6/0.328078 - 0.28234664) + var13/var10,PySRFunction(X=>var2*(var6/0.328078 - 0.28234664) + var13/var10)
14,1.0914409,0.003639284078854873,myfunction(1.0324446 * (((2.947537 * var2) * (var6 + -0.09162571)) + (var13 / var10))),1.0324446*(2.947537*var2*(var6 - 0.09162571) + var13/var10),PySRFunction(X=>1.0324446*(2.947537*var2*(var6 - 0.09162571) + var13/var10))
15,1.0700622,0.019781972245432645,myfunction(myfunction((((0.051961984 * var15) - (var2 * var6)) * -3.0231419) + (var13 / var10))),(0.051961984*var15 - var2*var6)*(-3.0231419) + var13/var10,PySRFunction(X=>(0.051961984*var15 - var2*var6)*(-3.0231419) + var13/var10)
