complexity,loss,score,equation,sympy_format,lambda_format
1,56.38388,0.0,var1,var1,PySRFunction(X=>var1)
2,26.826883,0.7427788202819997,myfunction(55.738754),55.7387540000000,PySRFunction(X=>55.7387540000000)
3,25.96241,0.032754759108166866,var13 + 54.220226,var13 + 54.220226,PySRFunction(X=>var13 + 54.220226)
4,14.923045,0.5537430602337001,myfunction(var6 * 11.4828),var6*11.4828,PySRFunction(X=>var6*11.4828)
6,3.6553254,0.7033607722287778,myfunction(var2 * (var6 * 3.1410232)),var2*var6*3.1410232,PySRFunction(X=>var2*var6*3.1410232)
7,3.1970425,0.1339589542644906,(var2 * (var6 / 0.33877954)) + var13,var13 + var2*var6/0.33877954,PySRFunction(X=>var13 + var2*var6/0.33877954)
8,2.4714277,0.2574301638549978,myfunction(var13 + ((var2 * 3.0549438) * var6)),var13 + var2*3.0549438*var6,PySRFunction(X=>var13 + var2*3.0549438*var6)
9,1.9557656,0.2340142718163493,((var6 * (var2 * 2.9546127)) + var13) + var13,var13 + var13 + var6*var2*2.9546127,PySRFunction(X=>var13 + var13 + var6*var2*2.9546127)
10,1.1342354,0.5448229604935723,myfunction(((var6 * 2.9993587) * var2) + (var13 / var10)),var6*2.9993587*var2 + var13/var10,PySRFunction(X=>var6*2.9993587*var2 + var13/var10)
11,1.1127399,0.019133415276643594,((var13 / var10) + ((3.0231411 * var6) * var2)) - 0.5168262,3.0231411*var2*var6 - 1*0.5168262 + var13/var10,PySRFunction(X=>3.0231411*var2*var6 - 1*0.5168262 + var13/var10)
12,1.0953523,0.015749305578012972,myfunction((var2 * (3.048061 * (var6 - 0.091536224))) + (var13 / var10)),var2*3.048061*(var6 - 1*0.091536224) + var13/var10,PySRFunction(X=>var2*3.048061*(var6 - 1*0.091536224) + var13/var10)
13,1.0888578,0.005946789770313074,(((var2 * var6) / 0.33146238) + (var13 / var10)) + (-0.5377928 / var4),var2*var6/0.33146238 - 0.5377928/var4 + var13/var10,PySRFunction(X=>var2*var6/0.33146238 - 0.5377928/var4 + var13/var10)
14,1.0720043,0.015599183077715285,((var13 / var10) + ((var2 * var6) * 3.0214272)) - myfunction(0.13207415 * var15),-0.13207415*var15 + var2*var6*3.0214272 + var13/var10,PySRFunction(X=>-0.13207415*var15 + var2*var6*3.0214272 + var13/var10)
15,1.0700622,0.0018132962091908095,myfunction(myfunction((((0.051961984 * var15) - (var2 * var6)) * -3.0231419) + (var13 / var10))),(0.051961984*var15 - var2*var6)*(-3.0231419) + var13/var10,PySRFunction(X=>(0.051961984*var15 - var2*var6)*(-3.0231419) + var13/var10)
16,1.0632766,0.00636150515212345,myfunction(myfunction((var13 / var10) + (((3.0222285 * var6) - (0.04621681 * var15)) * myfunction(var2)))),var2*(-0.04621681*var15 + 3.0222285*var6) + var13/var10,PySRFunction(X=>var2*(-0.04621681*var15 + 3.0222285*var6) + var13/var10)
19,1.03771,0.008112970064692538,((((((var6 * var13) / var10) - var15) / var6) + (2.9958794 * (var6 * var2))) - -0.46095136) - -0.2749611,2.9958794*var2*var6 - 1*(-0.2749611) - 1*(-0.46095136) + (-var15 + var13*var6/var10)/var6,PySRFunction(X=>2.9958794*var2*var6 - 1*(-0.2749611) - 1*(-0.46095136) + (-var15 + var13*var6/var10)/var6)
