complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
2,84.32108,0.019513289746533095,Isoeugenol,Isoeugenol,PySRFunction(X=>Isoeugenol)
3,22.623602,1.3156381954385148,3.4562032 * 24.185295,3.4562032*24.185295,PySRFunction(X=>3.4562032*24.185295)
8,18.3581,0.04178456072462431,(50.63978 - (4.8181667 * Isoeugenol)) - -49.523346,-4.8181667*Isoeugenol - 1*(-49.523346) + 50.63978,PySRFunction(X=>-4.8181667*Isoeugenol - 1*(-49.523346) + 50.63978)
10,17.927095,0.011878819235308244,((-5.8578815 * (Isoeugenol + -17.062977)) - -0.019820757) - 0.00791418,-5.8578815*(Isoeugenol - 17.062977) - 1*0.00791418 - 1*(-0.019820757),PySRFunction(X=>-5.8578815*(Isoeugenol - 17.062977) - 1*0.00791418 - 1*(-0.019820757))
13,17.827854,0.001850396614062207,(-5.862543 * ((-15.985016 - 1.2740508) + Isoeugenol)) - (0.89686877 / Isoeugenol),-5.862543*(Isoeugenol - 15.985016 - 1*1.2740508) - 0.89686877/Isoeugenol,PySRFunction(X=>-5.862543*(Isoeugenol - 15.985016 - 1*1.2740508) - 0.89686877/Isoeugenol)
15,17.605669,0.006270556616349777,0.747719 + ((12.105823 - ((0.747719 / Isoeugenol) + (Isoeugenol + -1.2255188))) * 8.577511),(12.105823 - (Isoeugenol - 1.2255188 + 0.747719/Isoeugenol))*8.577511 + 0.747719,PySRFunction(X=>(12.105823 - (Isoeugenol - 1.2255188 + 0.747719/Isoeugenol))*8.577511 + 0.747719)
16,17.577728,0.0015883063181155513,((51.896587 - (Isoeugenol * 6.4927106)) - (-57.378983 + (4.851859 / Isoeugenol))) - Isoeugenol,-6.4927106*Isoeugenol - Isoeugenol - (-57.378983 + 4.851859/Isoeugenol) + 51.896587,PySRFunction(X=>-6.4927106*Isoeugenol - Isoeugenol - (-57.378983 + 4.851859/Isoeugenol) + 51.896587)
17,17.563244,0.0008243369489150145,((((52.55651 - (7.5378733 * Isoeugenol)) - -58.03872) - 0.034220606) - (4.6511765 / Isoeugenol)) + -0.6723549,-7.5378733*Isoeugenol - 0.6723549 - 1*0.034220606 + 52.55651 - 1*(-58.03872) - 4.6511765/Isoeugenol,PySRFunction(X=>-7.5378733*Isoeugenol - 0.6723549 - 1*0.034220606 + 52.55651 - 1*(-58.03872) - 4.6511765/Isoeugenol)
18,17.559822,0.0001948577046678314,((((50.67037 ^ 1.0489249) - (6.790229 * Isoeugenol)) - -49.55608) - Isoeugenol) - (5.0806007 / Isoeugenol),-6.790229*Isoeugenol - Isoeugenol - 1*(-49.55608) + 50.67037**1.0489249 - 5.0806007/Isoeugenol,PySRFunction(X=>-6.790229*Isoeugenol - Isoeugenol - 1*(-49.55608) + 50.67037**1.0489249 - 5.0806007/Isoeugenol)
19,17.559744,4.441968331910235e-06,(((((35.461143 * 0.45007813) - (7.76815 * Isoeugenol)) - -95.93266) - -0.5159089) - (5.062821 / Isoeugenol)) + -1.4995223,-7.76815*Isoeugenol - 1.4995223 - 1*(-0.5159089) + 35.461143*0.45007813 - 1*(-95.93266) - 5.062821/Isoeugenol,PySRFunction(X=>-7.76815*Isoeugenol - 1.4995223 - 1*(-0.5159089) + 35.461143*0.45007813 - 1*(-95.93266) - 5.062821/Isoeugenol)
20,17.559742,1.1389688330509174e-07,((8.577511 * (12.105823 - (0.7889548 * ((Isoeugenol + -1.2255188) + (0.747719 / Isoeugenol))))) - Isoeugenol) + -1.227498,-Isoeugenol + 8.577511*(12.105823 - 0.7889548*(Isoeugenol - 1.2255188 + 0.747719/Isoeugenol)) - 1.227498,PySRFunction(X=>-Isoeugenol + 8.577511*(12.105823 - 0.7889548*(Isoeugenol - 1.2255188 + 0.747719/Isoeugenol)) - 1.227498)
