complexity,loss,score,equation,sympy_format,lambda_format
1,86.13583,0.0,0.47756523,0.477565230000000,PySRFunction(X=>0.477565230000000)
2,78.958725,0.08700022130991872,Myh_6_65230,Myh_6_65230,PySRFunction(X=>Myh_6_65230)
3,22.623602,1.2499315499567847,42.287296 - -41.30199,42.287296 - 1*(-41.30199),PySRFunction(X=>42.287296 - 1*(-41.30199))
4,22.318693,0.013569119170765672,78.388565 + Fpr_1_30738,Fpr_1_30738 + 78.388565,PySRFunction(X=>Fpr_1_30738 + 78.388565)
6,21.677742,0.01456927929754073,(2.424392 * Arf_1_31811) + 69.335,2.424392*Arf_1_31811 + 69.335,PySRFunction(X=>2.424392*Arf_1_31811 + 69.335)
7,20.935658,0.03483219026005363,(Tgm_1_60333 - Isoeugenol) + 82.2221,-Isoeugenol + Tgm_1_60333 + 82.2221,PySRFunction(X=>-Isoeugenol + Tgm_1_60333 + 82.2221)
8,20.017029,0.04487046831969023,(Mt_2_76492 * (3.6775837 * 2.6928518)) - 4.61718,Mt_2_76492*3.6775837*2.6928518 - 1*4.61718,PySRFunction(X=>Mt_2_76492*3.6775837*2.6928518 - 1*4.61718)
9,18.585955,0.07417717332107997,0.58108234 + ((Tspan_4_30708 + Myc_30907) / 0.114127375),(Myc_30907 + Tspan_4_30708)/0.114127375 + 0.58108234,PySRFunction(X=>(Myc_30907 + Tspan_4_30708)/0.114127375 + 0.58108234)
11,16.429346,0.06166853096619321,((5.370152 ^ 1.4363343) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) - -1.4359354,5.370152**1.4363343*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*(-1.4359354),PySRFunction(X=>5.370152**1.4363343*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*(-1.4359354))
12,16.326519,0.006278407715552011,((5.3395147 ^ 1.4279054) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + K,K + 5.3395147**1.4279054*(Hist_1_h_2_bc_29206 - Methoxymethylphenol),PySRFunction(X=>K + 5.3395147**1.4279054*(Hist_1_h_2_bc_29206 - Methoxymethylphenol))
14,16.07728,0.007691811546636732,(((Tspan_4_30708 + Myc_30907) + (Pyrene / 0.3599548)) / 0.113149896) + -0.7770268,(Myc_30907 + Pyrene/0.3599548 + Tspan_4_30708)/0.113149896 - 0.7770268,PySRFunction(X=>(Myc_30907 + Pyrene/0.3599548 + Tspan_4_30708)/0.113149896 - 0.7770268)
15,14.996745,0.06957391765947092,(((6.0045767 ^ 1.357337) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Arf_1_31811) - Kdm_6_a_65647,Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol),PySRFunction(X=>Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol))
17,14.847556,0.004998952487402069,((((6.0045767 ^ 1.357337) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Arf_1_31811) - Kdm_6_a_65647) - 1.357337,Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*1.357337,PySRFunction(X=>Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*1.357337)
18,14.588352,0.01761187050273299,((Arf_1_31811 + ((6.0045767 ^ 1.357337) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol))) - Kdm_6_a_65647) - Kdm_6_a_65647,Arf_1_31811 - Kdm_6_a_65647 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol),PySRFunction(X=>Arf_1_31811 - Kdm_6_a_65647 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol))
19,14.328892,0.017945483533103056,((((5.934179 ^ 1.4401865) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Arf_1_31811) - (var9930111_J_21_Rik_1_66397 * 3.393418)) - 0.073903695,Arf_1_31811 - 3.393418*var9930111_J_21_Rik_1_66397 + 5.934179**1.4401865*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*0.073903695,PySRFunction(X=>Arf_1_31811 - 3.393418*var9930111_J_21_Rik_1_66397 + 5.934179**1.4401865*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*0.073903695)
20,14.317355,0.0008054807754584867,((((5.934179 ^ 1.4401865) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Arf_1_31811) - (var9930111_J_21_Rik_1_66397 * 3.393418)) - NH_4,Arf_1_31811 - NH_4 - 3.393418*var9930111_J_21_Rik_1_66397 + 5.934179**1.4401865*(Hist_1_h_2_bc_29206 - Methoxymethylphenol),PySRFunction(X=>Arf_1_31811 - NH_4 - 3.393418*var9930111_J_21_Rik_1_66397 + 5.934179**1.4401865*(Hist_1_h_2_bc_29206 - Methoxymethylphenol))
