complexity,loss,score,equation,sympy_format,lambda_format
3,22.623602,0.0,42.287296 - -41.30199,42.287296 - 1*(-41.30199),PySRFunction(X=>42.287296 - 1*(-41.30199))
4,22.318693,0.013569119170765672,78.388565 + Fpr_1_30738,Fpr_1_30738 + 78.388565,PySRFunction(X=>Fpr_1_30738 + 78.388565)
6,22.126278,0.004329313256617581,(Slc_26_a_4_56472 + 37.945293) - -38.673927,Slc_26_a_4_56472 + 37.945293 - 1*(-38.673927),PySRFunction(X=>Slc_26_a_4_56472 + 37.945293 - 1*(-38.673927))
7,20.935658,0.05531212234189992,(Tgm_1_60333 - Isoeugenol) + 82.2221,-Isoeugenol + Tgm_1_60333 + 82.2221,PySRFunction(X=>-Isoeugenol + Tgm_1_60333 + 82.2221)
10,19.62072,0.02162255962805354,((Mt_2_76492 * (3.6775837 * 2.6928518)) - 4.6173315) - 4.61718,Mt_2_76492*3.6775837*2.6928518 - 1*4.6173315 - 1*4.61718,PySRFunction(X=>Mt_2_76492*3.6775837*2.6928518 - 1*4.6173315 - 1*4.61718)
12,19.54443,0.0019479076804289782,1.4376285 + (Gdnf_29292 * ((Csrnp_1_69505 + Csrnp_1_69505) * 1.4376285)),Gdnf_29292*(Csrnp_1_69505 + Csrnp_1_69505)*1.4376285 + 1.4376285,PySRFunction(X=>Gdnf_29292*(Csrnp_1_69505 + Csrnp_1_69505)*1.4376285 + 1.4376285)
13,19.190989,0.01824948940013929,(30.93899 + ((Bhlhe_41_56554 * (0.95312166 / Eugenol)) * 1.3547555)) + 31.992231,Bhlhe_41_56554*0.95312166*1.3547555/Eugenol + 30.93899 + 31.992231,PySRFunction(X=>Bhlhe_41_56554*0.95312166*1.3547555/Eugenol + 30.93899 + 31.992231)
14,18.543125,0.03434174553979236,((((C_530008_M_17_Rik_76670 + PO_4) + Tspan_4_30708) / 0.2937803) / 0.44578516) + 0.3158382,(C_530008_M_17_Rik_76670 + PO_4 + Tspan_4_30708)/(0.2937803*0.44578516) + 0.3158382,PySRFunction(X=>(C_530008_M_17_Rik_76670 + PO_4 + Tspan_4_30708)/(0.2937803*0.44578516) + 0.3158382)
15,16.456184,0.11939776679062378,((Hist_1_h_2_bc_29206 - Methoxymethylphenol) * (1.7506201 - ((1.0034372 - -0.4408172) / -0.14966166))) + -0.7570526,(1.7506201 - (1.0034372 - 1*(-0.4408172))/(-0.14966166))*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 0.7570526,PySRFunction(X=>(1.7506201 - (1.0034372 - 1*(-0.4408172))/(-0.14966166))*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 0.7570526)
16,16.435907,0.0012329409260519093,(((-0.33003893 - (1.6228796 / -0.14966166)) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Gpc_1_58802) + 1.6228796,Gpc_1_58802 + (-0.33003893 - 1.6228796/(-0.14966166))*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) + 1.6228796,PySRFunction(X=>Gpc_1_58802 + (-0.33003893 - 1.6228796/(-0.14966166))*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) + 1.6228796)
17,15.01087,0.09069378736936061,((1.3183906 * (Csrnp_1_69505 * Plscr_4_55764)) - ((Ethylguaiacol - Cxcl_10_29431) / 0.12835836)) - 2.9248164,1.3183906*Csrnp_1_69505*Plscr_4_55764 - (-Cxcl_10_29431 + Ethylguaiacol)/0.12835836 - 1*2.9248164,PySRFunction(X=>1.3183906*Csrnp_1_69505*Plscr_4_55764 - (-Cxcl_10_29431 + Ethylguaiacol)/0.12835836 - 1*2.9248164)
18,14.951677,0.003951137866053893,((1.3183906 * (Csrnp_1_69505 * Plscr_4_55764)) - ((Ethylguaiacol - Cxcl_10_29431) / 0.12835836)) - Ube_3_a_65027,1.3183906*Csrnp_1_69505*Plscr_4_55764 - Ube_3_a_65027 - (-Cxcl_10_29431 + Ethylguaiacol)/0.12835836,PySRFunction(X=>1.3183906*Csrnp_1_69505*Plscr_4_55764 - Ube_3_a_65027 - (-Cxcl_10_29431 + Ethylguaiacol)/0.12835836)
