complexity,loss,score,equation,sympy_format,lambda_format
1,86.13583,0.0,0.47756523,0.477565230000000,PySRFunction(X=>0.477565230000000)
2,78.958725,0.08700022130991872,Myh_6_65230,Myh_6_65230,PySRFunction(X=>Myh_6_65230)
3,22.623602,1.2499315499567847,42.287296 - -41.30199,42.287296 - 1*(-41.30199),PySRFunction(X=>42.287296 - 1*(-41.30199))
4,21.801086,0.03703391255365363,Cyp_1_a_1_79654 + 77.36689,Cyp_1_a_1_79654 + 77.36689,PySRFunction(X=>Cyp_1_a_1_79654 + 77.36689)
6,20.65863,0.02691331764434296,(Myc_30907 * 9.140842) - -48.953415,Myc_30907*9.140842 - 1*(-48.953415),PySRFunction(X=>Myc_30907*9.140842 - 1*(-48.953415))
8,17.613863,0.07972344366511902,((P * 19.040968) + 17.607685) + 13.742552,P*19.040968 + 13.742552 + 17.607685,PySRFunction(X=>P*19.040968 + 13.742552 + 17.607685)
9,17.557974,0.0031780567526288046,(26.850939 + (19.042582 * P)) + Tmem_68_65264,19.042582*P + Tmem_68_65264 + 26.850939,PySRFunction(X=>19.042582*P + Tmem_68_65264 + 26.850939)
11,16.429346,0.033219539836925445,((5.370152 ^ 1.4363343) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) - -1.4359354,5.370152**1.4363343*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*(-1.4359354),PySRFunction(X=>5.370152**1.4363343*(Hist_1_h_2_bc_29206 - Methoxymethylphenol) - 1*(-1.4359354))
12,16.286085,0.008758063784599642,((Myc_30907 + Tspan_4_30708) / 0.109839916) + (Pyrene * 15.773407),Pyrene*15.773407 + (Myc_30907 + Tspan_4_30708)/0.109839916,PySRFunction(X=>Pyrene*15.773407 + (Myc_30907 + Tspan_4_30708)/0.109839916)
13,16.165327,0.007442422375628624,(((Myc_30907 + Tspan_4_30708) / 0.09857502) - Tacr_1_72530) - Tacr_1_72530,-Tacr_1_72530 - Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.09857502,PySRFunction(X=>-Tacr_1_72530 - Tacr_1_72530 + (Myc_30907 + Tspan_4_30708)/0.09857502)
14,15.460129,0.044604252624065366,1.6387434 + ((((Zfp_994_73585 / Propylguaiacol) - -18.83892) + Arf_1_31811) / 0.44442084),(Arf_1_31811 - 1*(-18.83892) + Zfp_994_73585/Propylguaiacol)/0.44442084 + 1.6387434,PySRFunction(X=>(Arf_1_31811 - 1*(-18.83892) + Zfp_994_73585/Propylguaiacol)/0.44442084 + 1.6387434)
15,14.996745,0.03043120968400272,(((6.0045767 ^ 1.357337) * (Hist_1_h_2_bc_29206 - Methoxymethylphenol)) + Arf_1_31811) - Kdm_6_a_65647,Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol),PySRFunction(X=>Arf_1_31811 - Kdm_6_a_65647 + 6.0045767**1.357337*(Hist_1_h_2_bc_29206 - Methoxymethylphenol))
17,13.911807,0.03754763675700998,(((Tspan_4_30708 + (Pyrene + Myc_30907)) / 0.09080853) - (Tacr_1_72530 * 5.9537077)) + 3.0105605,-5.9537077*Tacr_1_72530 + (Myc_30907 + Pyrene + Tspan_4_30708)/0.09080853 + 3.0105605,PySRFunction(X=>-5.9537077*Tacr_1_72530 + (Myc_30907 + Pyrene + Tspan_4_30708)/0.09080853 + 3.0105605)
20,13.88986,0.0005262755061636576,(((Atp_6_v_0_d_2_76694 + Tspan_4_30708) * ((Plscr_4_55764 / 0.74331504) - (4.553151 - PO_4))) + Cyp_1_a_1_79654) + 1.9745224,Cyp_1_a_1_79654 + (Atp_6_v_0_d_2_76694 + Tspan_4_30708)*(Plscr_4_55764/0.74331504 - (4.553151 - PO_4)) + 1.9745224,PySRFunction(X=>Cyp_1_a_1_79654 + (Atp_6_v_0_d_2_76694 + Tspan_4_30708)*(Plscr_4_55764/0.74331504 - (4.553151 - PO_4)) + 1.9745224)
