complexity,loss,score,equation,sympy_format,lambda_format
1,18.411455,0.0,0.8929147,0.892914700000000,PySRFunction(X=>0.892914700000000)
3,4.667609,0.6861630380612257,14.871651 + 3.8312528,3.8312528 + 14.871651,PySRFunction(X=>3.8312528 + 14.871651)
6,4.1823163,0.03659390577309532,(-8.338859 / PC_1) - -18.878365,-1*(-18.878365) - 8.338859/PC_1,PySRFunction(X=>-1*(-18.878365) - 8.338859/PC_1)
8,4.166261,0.0019231204570541035,((-9.307688 / PC_1) + 11.311288) - -7.2599783,-1*(-7.2599783) + 11.311288 - 9.307688/PC_1,PySRFunction(X=>-1*(-7.2599783) + 11.311288 - 9.307688/PC_1)
9,4.087152,0.019170595916073094,(0.23527516 * (PC_2 - PC_1)) + 18.70413,0.23527516*(-PC_1 + PC_2) + 18.70413,PySRFunction(X=>0.23527516*(-PC_1 + PC_2) + 18.70413)
11,4.0218387,0.008054604431841465,18.70413 + (0.23527516 * (PC_2 - (PC_1 / 0.6866648))),0.23527516*(-PC_1/0.6866648 + PC_2) + 18.70413,PySRFunction(X=>0.23527516*(-PC_1/0.6866648 + PC_2) + 18.70413)
13,3.9719822,0.006236960658649902,((0.55459476 - (PC_2 * (-9.8356 + PC_2))) * 0.06499328) + 19.451687,(0.55459476 - PC_2*(PC_2 - 9.8356))*0.06499328 + 19.451687,PySRFunction(X=>(0.55459476 - PC_2*(PC_2 - 9.8356))*0.06499328 + 19.451687)
15,3.7948587,0.022809043925229165,(7.6670547 + ((0.08355126 * ((6.2960973 - PC_2) * PC_2)) + 12.995381)) + -0.09901174,0.08355126*PC_2*(6.2960973 - PC_2) - 0.09901174 + 7.6670547 + 12.995381,PySRFunction(X=>0.08355126*PC_2*(6.2960973 - PC_2) - 0.09901174 + 7.6670547 + 12.995381)
16,3.7938447,0.0002672393299847046,(20.264784 + (PC_2 * (PC_2 - ((-0.5048075 + PC_2) * 1.085121)))) - -0.3060841,PC_2*(PC_2 - 1.085121*(PC_2 - 0.5048075)) - 1*(-0.3060841) + 20.264784,PySRFunction(X=>PC_2*(PC_2 - 1.085121*(PC_2 - 0.5048075)) - 1*(-0.3060841) + 20.264784)
17,3.7937946,1.320568836240606e-05,(20.656736 + ((-0.5190534 - ((PC_2 + 0.9203454) * (-7.3516774 + PC_2))) * 0.08516535)) - 0.5969667,(-(PC_2 - 7.3516774)*(PC_2 + 0.9203454) - 0.5190534)*0.08516535 - 1*0.5969667 + 20.656736,PySRFunction(X=>(-(PC_2 - 7.3516774)*(PC_2 + 0.9203454) - 0.5190534)*0.08516535 - 1*0.5969667 + 20.656736)
18,3.7844248,0.002472824889336517,((-0.38524175 * (0.24039082 * (((PC_2 + -6.4160094) * PC_2) - PC_1))) + 20.8014) + -0.039107535,-0.38524175*0.24039082*(-PC_1 + PC_2*(PC_2 - 6.4160094)) - 0.039107535 + 20.8014,PySRFunction(X=>-0.38524175*0.24039082*(-PC_1 + PC_2*(PC_2 - 6.4160094)) - 0.039107535 + 20.8014)
20,3.769742,0.001943671470140634,(19.243801 + (((-0.47573736 / PC_3) - (PC_2 * (-8.171019 + (PC_2 + 1.300889)))) * 0.084060386)) - -1.3476484,(-PC_2*(PC_2 - 8.171019 + 1.300889) - 0.47573736/PC_3)*0.084060386 - 1*(-1.3476484) + 19.243801,PySRFunction(X=>(-PC_2*(PC_2 - 8.171019 + 1.300889) - 0.47573736/PC_3)*0.084060386 - 1*(-1.3476484) + 19.243801)
