complexity,loss,score,equation,sympy_format,lambda_format
1,18.411455,0.0,0.8929147,0.892914700000000,PySRFunction(X=>0.892914700000000)
3,4.667609,0.6861630380612257,14.871651 + 3.8312528,3.8312528 + 14.871651,PySRFunction(X=>3.8312528 + 14.871651)
6,4.1823163,0.03659390577309532,(-8.338859 / PC_1) - -18.878365,-1*(-18.878365) - 8.338859/PC_1,PySRFunction(X=>-1*(-18.878365) - 8.338859/PC_1)
8,4.166261,0.0019231204570541035,((-9.307688 / PC_1) + 11.311288) - -7.2599783,-1*(-7.2599783) + 11.311288 - 9.307688/PC_1,PySRFunction(X=>-1*(-7.2599783) + 11.311288 - 9.307688/PC_1)
9,4.087152,0.019170595916073094,(0.23527516 * (PC_2 - PC_1)) + 18.70413,0.23527516*(-PC_1 + PC_2) + 18.70413,PySRFunction(X=>0.23527516*(-PC_1 + PC_2) + 18.70413)
11,4.0218387,0.008054604431841465,18.70413 + (0.23527516 * (PC_2 - (PC_1 / 0.6866648))),0.23527516*(-PC_1/0.6866648 + PC_2) + 18.70413,PySRFunction(X=>0.23527516*(-PC_1/0.6866648 + PC_2) + 18.70413)
13,3.9719822,0.006236960658649902,((0.55459476 - (PC_2 * (-9.8356 + PC_2))) * 0.06499328) + 19.451687,(0.55459476 - PC_2*(PC_2 - 9.8356))*0.06499328 + 19.451687,PySRFunction(X=>(0.55459476 - PC_2*(PC_2 - 9.8356))*0.06499328 + 19.451687)
15,3.7948587,0.022809043925229165,(7.6670547 + ((0.08355126 * ((6.2960973 - PC_2) * PC_2)) + 12.995381)) + -0.09901174,0.08355126*PC_2*(6.2960973 - PC_2) - 0.09901174 + 7.6670547 + 12.995381,PySRFunction(X=>0.08355126*PC_2*(6.2960973 - PC_2) - 0.09901174 + 7.6670547 + 12.995381)
17,3.7945824,3.6405842865306095e-05,(0.0876952 * (0.63140726 - (((PC_2 - -1.185762) - -0.69023883) * (PC_2 + -8.296129)))) + 19.22944,0.0876952*(0.63140726 - (PC_2 - 8.296129)*(PC_2 - 1*(-0.69023883) - 1*(-1.185762))) + 19.22944,PySRFunction(X=>0.0876952*(0.63140726 - (PC_2 - 8.296129)*(PC_2 - 1*(-0.69023883) - 1*(-1.185762))) + 19.22944)
18,3.7937615,0.00021635814454908038,7.6670547 + ((0.08355126 * (PC_2 * (6.2960973 - (PC_2 + (-1.538115 / PC_1))))) + 12.995381),0.08355126*PC_2*(6.2960973 - (PC_2 - 1.538115/PC_1)) + 7.6670547 + 12.995381,PySRFunction(X=>0.08355126*PC_2*(6.2960973 - (PC_2 - 1.538115/PC_1)) + 7.6670547 + 12.995381)
20,3.7714164,0.002953686651768716,(19.489008 + (0.105157994 * (PC_1 - ((PC_2 + -8.2775345) * (0.92988557 + (PC_2 - -1.4400058)))))) + -0.5173763,0.105157994*(PC_1 - (PC_2 - 8.2775345)*(PC_2 + 0.92988557 - 1*(-1.4400058))) - 0.5173763 + 19.489008,PySRFunction(X=>0.105157994*(PC_1 - (PC_2 - 8.2775345)*(PC_2 + 0.92988557 - 1*(-1.4400058))) - 0.5173763 + 19.489008)
