complexity,loss,score,equation,sympy_format,lambda_format
2,26.601398,0.0,myfunction(55.849075),55.8490750000000,PySRFunction(X=>55.8490750000000)
4,25.256592,0.025938289920976965,myfunction(var6 - -50.877193),var6 - 1*(-50.877193),PySRFunction(X=>var6 - 1*(-50.877193))
6,23.944548,0.0266732669657105,myfunction((45.89613 + var6) + var6),var6 + var6 + 45.89613,PySRFunction(X=>var6 + var6 + 45.89613)
8,22.670956,0.02732801156242116,myfunction((var6 - -40.927673) + (var6 + var6)),var6 + var6 + var6 - 1*(-40.927673),PySRFunction(X=>var6 + var6 + var6 - 1*(-40.927673))
10,21.442667,0.027850955888153332,((var6 - -35.953495) + (var6 + var6)) + myfunction(var6),var6 + var6 + var6 + var6 - 1*(-35.953495),PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.953495))
11,20.572195,0.04144231535195921,(var6 + ((var6 + (var6 - -27.45407)) + var6)) + var6,var6 + var6 + var6 + var6 + var6 - 1*(-27.45407),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 - 1*(-27.45407))
12,20.267923,0.014900918256827362,myfunction(((var6 + (var6 - (-30.97737 - var6))) + var6) + var6),var6 + var6 + var6 + var6 - (-var6 - 30.97737),PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 30.97737))
13,19.21133,0.053539279356877384,((var6 + ((var6 + (var6 - -27.45407)) + var6)) + var6) + var6,var6 + var6 + var6 + var6 + var6 + var6 - 1*(-27.45407),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-27.45407))
14,19.156574,0.0028542626239845435,myfunction((((var6 + var6) + var6) - ((-26.00459 - var6) - var6)) + var6),var6 + var6 + var6 + var6 - (-var6 - var6 - 26.00459),PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - var6 - 26.00459))
15,18.311487,0.04511737869234135,var6 + (((var6 + ((var6 - (-22.748053 - var13)) + var6)) + var6) + var6),var6 + var6 + var6 + var6 + var6 + var6 - (-var13 - 22.748053),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var13 - 22.748053))
16,18.12029,0.01049626293930353,myfunction(var6 + (var6 + ((var6 + var6) - (((-21.029987 - var6) - var6) - var6)))),var6 + var6 + var6 + var6 - (-var6 - var6 - var6 - 21.029987),PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - var6 - var6 - 21.029987))
17,17.172667,0.05371331299238258,(var6 + ((((var6 + var6) + var6) + ((var6 + var6) + var6)) + var6)) - -16.055548,var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-16.055548),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-16.055548))
19,16.059454,0.033510640739022664,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
